,id,date,rawContent,cleaned_content
94,11795,2022-04-28 23:08:29+00:00,@Sehdemgh1 @fresh2jay77 @KWESIARTHUR_ Love you for this words ❤️🙏,love you for this words
95,11796,2022-04-28 23:08:22+00:00,@QwasiClement @__liptonia better than you,better than you
96,11797,2022-04-28 23:07:54+00:00,"@liliesandsmiles Keep on falling, remember when u hit your head 🙄we go hype your videos for u online 😂😂",keep on falling remember when u hit your head we go hype your videos for u online
97,11798,2022-04-28 23:06:53+00:00,Ah @MTNGhana 🙄🙄🙄🙄😒😒😒😒😒😒😒😒😒😞😞😞😔😔😔😏😏😏😏😏😏 https://t.co/4lVw3F753q,ah
98,11799,2022-04-28 23:05:17+00:00,@KNOGhartey @Ga_Spaces Tswa omanye aba,tswa omanye aba
99,11800,2022-04-28 23:05:00+00:00,@IzzatElKhawaja @KWESIARTHUR_ Thanks baba I appreciate your reaction ❤️🙏,thanks baba i appreciate your reaction
0,11801,2022-04-29 23:56:07+00:00,Chartered Accountant???? Let’s go!!!!!!,chartered accountant lets go
1,11802,2022-04-29 23:55:44+00:00,@loviaass You are blessed and highly favored🙏🏾❤️,you are blessed and highly favored
2,11803,2022-04-29 23:55:33+00:00,Anka menyaaa nufo) kakra ka ho aa anka I set be that oo😅 https://t.co/7xz5b0U6sz,anka menyaaa nufo kakra ka ho aa anka i set be that oo
3,11804,2022-04-29 23:55:21+00:00,So let's talk about the movie 365 days part 2. 😏,so lets talk about the movie 365 days part 2
4,11805,2022-04-29 23:53:52+00:00,@germain_ad Angel,angel
5,11806,2022-04-29 23:53:38+00:00,🙏🏿🙏🏿🙏🏿🙏🏿 https://t.co/EpXdNiKHC8,
6,11807,2022-04-29 23:52:11+00:00,@ebennesta394 @mr_julz 🙄🙄🙄😂😂 Masa go and sleep,masa go and sleep
7,11808,2022-04-29 23:51:48+00:00,@seidu_2 😂,
8,11809,2022-04-29 23:50:37+00:00,"@SweetMelodiesFM blessed morning joy. Please wish my friend, Bernice a happy happy birthday tomorrow for me...I pray for all the joy in this world for her. From her friend Ama Serwaa. God bless you 
Telephone: 0209061195
#TTSM",blessed morning joy please wish my friend bernice a happy happy birthday tomorrow for me i pray for all the joy in this world for her from her friend ama serwaa god bless you telephone 0209061195
9,11810,2022-04-29 23:48:54+00:00,https://t.co/zhE0XKmd5e,
10,11811,2022-04-29 23:48:39+00:00,To the long ass weekend 🥂 https://t.co/AhJsJnqjGb,to the long ass weekend
11,11812,2022-04-29 23:47:05+00:00,@EricaNlewedim Nice one dear!!,nice one dear
12,11813,2022-04-29 23:46:44+00:00,Gold Coast,gold coast
13,11814,2022-04-29 23:46:05+00:00,@YungLa____ take drink soakings,take drink soakings
14,11815,2022-04-29 23:45:08+00:00,https://t.co/McPn1UTIwh https://t.co/YpBP0sxaCA,
15,11816,2022-04-29 23:44:43+00:00,@august_peprah @ceklomegee1 be like things no clear for my side oo ei https://t.co/GjjTsG6OFd,be like things no clear for my side oo ei
16,11817,2022-04-29 23:44:22+00:00,Adventure mannn https://t.co/wEoheVd8t0,adventure mannn
17,11818,2022-04-29 23:44:13+00:00,"@Nanakofycyril1 @rudeghurl94 @Efua_1122 Remember also that the Christ came from a lineage of a prostitute. That's how He does his things. Concentrate on your salvation for its a personal journey, okay",remember also that the christ came from a lineage of a prostitute thats how he does his things concentrate on your salvation for its a personal journey okay
18,11819,2022-04-29 23:43:59+00:00,"@myzeepay Signing up is very very difficult, I have tried to get on board since ASKSC partnership with them",signing up is very very difficult i have tried to get on board since asksc partnership with them
19,11820,2022-04-29 23:42:59+00:00,HoF tweet. 😂 https://t.co/qHMP2GOOd1,hof tweet
20,11821,2022-04-29 23:42:18+00:00,@BundleAfrica Bundle all the way,bundle all the way
21,11822,2022-04-29 23:42:13+00:00,"@OBENGCYRIL @1RealAcoustic @Efua_1122 Massa, salvation is an individual journey, concentrate on yours because you don't have any idea why God created us and the destiny He gave us.
Remember, both Peter and Judas betrayed the Christ after He has even made it known to them. .",massa salvation is an individual journey concentrate on yours because you dont have any idea why god created us and the destiny he gave us remember both peter and judas betrayed the christ after he has even made it known to them
22,11823,2022-04-29 23:42:12+00:00,@kweku_Fisha Thanks bro,thanks bro
23,11824,2022-04-29 23:41:57+00:00,The system hard since Old Testament @TwitterGhana,the system hard since old testament
24,11825,2022-04-29 23:41:48+00:00,"@Cina_Soul Listen to  "" if you looking for me"" by @grampsmorgan you'll surely love it #reggaemusic",listen to if you looking for me by youll surely love it
25,11826,2022-04-29 23:41:43+00:00,@gyaigyimii Wanna be in the United State Of America 🇺🇸 before this year ends 🙏🙏🙏,wanna be in the united state of america before this year ends
26,11827,2022-04-29 23:40:40+00:00,@Swanzywilliamss I will sir,i will sir
27,11828,2022-04-29 23:40:29+00:00,"""I no get problem Dance"" 😀😀 https://t.co/v7RNnGHvqJ",i no get problem dance
28,11829,2022-04-29 23:40:21+00:00,"Songs of Peter 💯💯💯
Proper Album",songs of peter proper album
29,11830,2022-04-29 23:40:21+00:00,@kofi3x @daltonsackey 🌚,
30,11831,2022-04-29 23:40:17+00:00,being skilled in the corporate world has more downs than ups tbvh,being skilled in the corporate world has more downs than ups tbvh
31,11832,2022-04-29 23:39:55+00:00,@rewtoetzi @archeohistories History Will always be history,history will always be history
32,11833,2022-04-29 23:39:49+00:00,F**k E-Levy💯,f k e levy
33,11834,2022-04-29 23:39:40+00:00,woulda fleeted my dick tonight but jack had other intentions hm🥲,woulda fleeted my dick tonight but jack had other intentions hm
34,11835,2022-04-29 23:38:30+00:00,@Itson_1 @anthonyjoshua Am not married please,am not married please
35,11836,2022-04-29 23:37:54+00:00,@dsm_Degeneres Ebi raw,ebi raw
36,11837,2022-04-29 23:36:33+00:00,Wait for what lol it’s already out https://t.co/PmN6yZdzCO,wait for what lol its already out
37,11838,2022-04-29 23:36:27+00:00,@Iamamanoa Bcos dogs are expensive 😊,bcos dogs are expensive
38,11839,2022-04-29 23:35:32+00:00,"Check out my linktree. I got a couple of songs that you will love 

https://t.co/ultJbnqDmF",check out my linktree i got a couple of songs that you will love
39,11840,2022-04-29 23:35:23+00:00,"Congratulations , Professor Elsie Effah Kaufmann  on your appointment as the  first female Dean of the School of Engineering Sciences at the University of Ghana ,  effective August 2022. @elsie_effah https://t.co/BuRt5XlG8q",congratulations professor elsie effah kaufmann on your appointment as the first female dean of the school of engineering sciences at the university of ghana effective august 2022
40,11841,2022-04-29 23:35:04+00:00,🤦🏽‍♂️ https://t.co/Cns2oyxhD6,
41,11842,2022-04-29 23:34:49+00:00,https://t.co/G2VoEP4uzQ,
42,11843,2022-04-29 23:34:16+00:00,@AbernarhS Yeah yeah,yeah yeah
43,11844,2022-04-29 23:34:06+00:00,"@rudeghurl94 @Efua_1122 Where from all these theories and doctrines coming from? 
Spiritual realm? Eeeii Massa, you have really advanced . But, seriously, stop using words like 'spiritual realm' to confuse yourself .
Anyway , I hope you're doing well. Am in Cape Coast. Can we hang around sometime?",where from all these theories and doctrines coming from spiritual realm eeeii massa you have really advanced but seriously stop using words like spiritual realm to confuse yourself anyway i hope youre doing well am in cape coast can we hang around sometime
44,11845,2022-04-29 23:31:52+00:00,@LewisCochraneee @anthonyjoshua You sure,you sure
45,11846,2022-04-29 23:31:44+00:00,"For y’all viewers of “Ozark”, here’s what’s coming your way star Alfonso Herrera! 😜 https://t.co/9fWB9A74Z3",for yall viewers of ozark heres whats coming your way star alfonso herrera
46,11847,2022-04-29 23:31:11+00:00,"@Marie_MissB Marie, I will whip your behind oo",marie i will whip your behind oo
47,11848,2022-04-29 23:30:41+00:00,@Itson_1 @anthonyjoshua All the best,all the best
48,11849,2022-04-29 23:30:30+00:00,When you have to go pick her from the side nigga because she gives good head and you are scared to lose her https://t.co/iTxgpBwAWR,when you have to go pick her from the side nigga because she gives good head and you are scared to lose her
49,11850,2022-04-29 23:29:24+00:00,@dsm_Degeneres Eno big Sef,eno big sef
50,11851,2022-04-29 23:29:20+00:00,"Songs of Peter by @Fameye 
Exclusively on Boomplay @BoomplayMusicGH
Stream here⬇️⬇️⬇️
https://t.co/J33OCC7eT5 https://t.co/G4ovqv9JKv",songs of peter by exclusively on boomplay stream here
51,11852,2022-04-29 23:29:12+00:00,https://t.co/KLh2TUu0uQ,
52,11853,2022-04-29 23:29:01+00:00,I shock saf https://t.co/946DAWefFn,i shock saf
53,11854,2022-04-29 23:28:40+00:00,@jayythedope @Blaqnificient1 I hope she knows that😹😭,i hope she knows that
54,11855,2022-04-29 23:27:42+00:00,"@MalcomXLegacy No names ""a beg"" 😜",no names a beg
55,11856,2022-04-29 23:27:29+00:00,@AgyaThanos @mr_wemz @Kayjnr10 @fine__winebb @QuasiBurnerxx @Korsogyimi @kvng_baff @mmoaNkoaa @SisterAbena_nie @viewsdey Orekodo wɔ hɔ,orekodo w h
56,11857,2022-04-29 23:27:23+00:00,@kokid951 Hi✨🙏🏽 https://t.co/y79BSkXXYK,hi
57,11858,2022-04-29 23:27:20+00:00,@i_Bossy__ You have investments you’re good to go🌚,you have investments youre good to go
58,11859,2022-04-29 23:26:56+00:00,@realltintin @brarichiee @YawPerfumedRice Twaso,twaso
59,11860,2022-04-29 23:26:46+00:00,Congratulations Okpoi Gonno Chartered Accountant https://t.co/kO0pu4dnvY,congratulations okpoi gonno chartered accountant
60,11861,2022-04-29 23:26:06+00:00,@Joy997FM Just bread 🍞and a thin of Milo.,just bread and a thin of milo
61,11862,2022-04-29 23:25:55+00:00,@Kwame_Tsuca_1 You then the nigga get issue anaa ? 🤣🤣,you then the nigga get issue anaa
62,11863,2022-04-29 23:25:46+00:00,@oscean_king Hahaha,hahaha
63,11864,2022-04-29 23:25:12+00:00,It’s sad in Ghana,its sad in ghana
64,11865,2022-04-29 23:24:43+00:00,@JubertSZN We move regardless...,we move regardless
65,11866,2022-04-29 23:24:39+00:00,@ChamPAYNE___ @l1l_bang @ike_milan @PrinceKateyy I guess I'm late 🥲,i guess im late
66,11867,2022-04-29 23:24:37+00:00,@realltintin @brarichiee @YawPerfumedRice Do you appreciate your face???,do you appreciate your face
67,11868,2022-04-29 23:23:06+00:00,Vodyyyyyyy Fridayyyyyyyyyyyy https://t.co/ycaAPV5XG6,vodyyyyyyy fridayyyyyyyyyyyy
68,11869,2022-04-29 23:23:02+00:00,"I will do saaa then I will become fat eeeiii😂😂😂😂.   

YouTube and Chill😋🥤 here I come 🛋🎥 https://t.co/2alTSsIcOe",i will do saaa then i will become fat eeeiii youtube and chill here i come
69,11870,2022-04-29 23:22:42+00:00,"It ended in tears..
Another L.",it ended in tears another l
70,11871,2022-04-29 23:22:24+00:00,Fuck him and his preachings! If over $2Bn was not accounted for with NOTHING to show for us it GHC 6Bn they’ll use to prove themselves? https://t.co/Xn0mT8iQ5o,fuck him and his preachings if over 2bn was not accounted for with nothing to show for us it ghc 6bn theyll use to prove themselves
71,11872,2022-04-29 23:22:23+00:00,"@melanin_sassy Yeah 🤣🤣 it will be sweet, if you tell me in secret oo",yeah it will be sweet if you tell me in secret oo
72,11873,2022-04-29 23:21:40+00:00,"Don't stress yourself with them, you will be ignored until they need you 😔",dont stress yourself with them you will be ignored until they need you
73,11874,2022-04-29 23:21:30+00:00,@jgerton 😂😂💔 sexy little code,sexy little code
74,11875,2022-04-29 23:21:26+00:00,@KevinEkowTaylor When you recruit party hoodlums into security agencies that is what you get.,when you recruit party hoodlums into security agencies that is what you get
75,11876,2022-04-29 23:21:04+00:00,"Not true, yeah, some people said he deserved it, mostly the sensible ones but most people said ""eye test"" and the fact that Dias and KDB won the PL trophy put them ahead. Let's not lie to protect our Agendas but yeah, Salah deserves it https://t.co/ntSZ0VzWzZ",not true yeah some people said he deserved it mostly the sensible ones but most people said eye test and the fact that dias and kdb won the pl trophy put them ahead lets not lie to protect our agendas but yeah salah deserves it
76,11877,2022-04-29 23:20:07+00:00,When did Fridays become so boring?,when did fridays become so boring
77,11878,2022-04-29 23:19:54+00:00,"Listen, listen! I know YE is the Goat

But Pharrell Williams ... that guy means so much to me too!",listen listen i know ye is the goat but pharrell williams that guy means so much to me too
78,11879,2022-04-29 23:19:12+00:00,@graceyyyy__ Happy birthday 🎉,happy birthday
79,11880,2022-04-29 23:18:25+00:00,"And I beat it tonight!!! 

New milestone to beat tomorrow!!! https://t.co/73JwsCcELJ https://t.co/x8a11GxFex",and i beat it tonight new milestone to beat tomorrow
80,11881,2022-04-29 23:16:49+00:00,"One species of jellyfish is immortal. It can revert back to its child state after having become sexually mature, and therefore never dies.
..if you don't know 😎",one species ofjellyfishis immortal it can revert back to its child stateafter having become sexually mature and therefore never dies if you dont know
81,11882,2022-04-29 23:16:24+00:00,Not always Fifa nights but movie nights sometimes too,not always fifa nights but movie nights sometimes too
82,11883,2022-04-29 23:16:23+00:00,@BukkyOjeifo @elanfear @Bolu_AR @enuhau @AllyshaDat Yasssss!!!! ❤️❤️❤️,yasssss
83,11884,2022-04-29 23:16:11+00:00,You give me love now come give me body 💦 #sumpunini,you give me love now come give me body
84,11885,2022-04-29 23:15:32+00:00,@marjorie_2131 @fatbellynana 🤣🤣🤣 that’s all,thats all
85,11886,2022-04-29 23:15:16+00:00,Sumpunini kakraa Odo kakraaa #sumpunini,sumpunini kakraa odo kakraaa
86,11887,2022-04-29 23:14:25+00:00,So normal https://t.co/z4728qzpRz,so normal
87,11888,2022-04-29 23:13:49+00:00,@SkinnySuccess11 U cee dah tin 😂,u cee dah tin
88,11889,2022-04-29 23:12:44+00:00,"Nooooooo, he lost it cuz of the okro! 😑 https://t.co/SWLqFT8hyO https://t.co/jley4i6d6t",nooooooo he lost it cuz of the okro
89,11890,2022-04-29 23:12:42+00:00,@Marlon_Jnr @LilMoGh I tell u,i tell u
90,11891,2022-04-29 23:12:36+00:00,Did they not do the same to Harry Kane Last season? https://t.co/ore8liWOie,did they not do the same to harry kane last season
91,11892,2022-04-29 23:11:38+00:00,https://t.co/BClh7a6DDV,
92,11893,2022-04-29 23:11:37+00:00,@Thobby07 Ke batla go missiwa ...hi Thobby.,ke batla go missiwa hi thobby
93,11894,2022-04-29 23:10:56+00:00,@amobiye_ Lmao eish,lmao eish
94,11895,2022-04-29 23:10:30+00:00,Watch out Ghana 🇬🇭 https://t.co/n3A0MjsIWD,watch out ghana
95,11896,2022-04-29 23:08:55+00:00,"He came midseason, have some shame https://t.co/LxSDdUTe8V",he came midseason have some shame
96,11897,2022-04-29 23:08:49+00:00,@manuelad_26 @ChelseaFC For where,for where
97,11898,2022-04-29 23:08:43+00:00,@The_AmuMawutoh @Bigkenechukwu @Naija_PR getaaat of here. 😂😂😂 https://t.co/ulH9mI26AH,getaaat of here
98,11899,2022-04-29 23:08:26+00:00,❤️ https://t.co/nk0BwAJw39,
99,11900,2022-04-29 23:08:16+00:00,https://t.co/JI9jjPeZKt https://t.co/NYSLVjGO4x,
0,11901,2022-04-30 23:59:57+00:00,"what animal is called E-levy in Ghana?👂👂👂 
Fuck all politician's for accepting this scam but refused to legalize 420 🌿",what animal is called e levy in ghana fuck all politicians for accepting this scam but refused to legalize 420
1,11902,2022-04-30 23:59:28+00:00,@Kayjnr10 Have you tried me to see ?,have you tried me to see
2,11903,2022-04-30 23:59:24+00:00,"If you’re owing me please come and pay oh, don’t let e-levy start",if youre owing me please come and pay oh dont let e levy start
3,11904,2022-04-30 23:58:38+00:00,@JerryThompson_ Beans,beans
4,11905,2022-04-30 23:58:32+00:00,@zuutg 🤣🤣🤣🤣🤣🤣😭😭😭😭,
5,11906,2022-04-30 23:58:02+00:00,"@Tollexrism @Fentuo_ This disgrace, I have approved. We can't be men all the time.",this disgrace i have approved we cant be men all the time
6,11907,2022-04-30 23:57:57+00:00,@tatascaritas You dey worry oooo 😀,you dey worry oooo
7,11908,2022-04-30 23:57:41+00:00,@KwesiPiikae And friendship has a meaning . Don’t try to use what and how the works is going to justify why it’s used anyhow 😏,and friendship has a meaning dont try to use what and how the works is going to justify why its used anyhow
8,11909,2022-04-30 23:57:33+00:00,"@Nineteeen89_ Send the money now please
No long talk",send the money now please no long talk
9,11910,2022-04-30 23:56:44+00:00,@KwesiPiikae Lol I’m saying this from a reality series I’m watching and someone’s reaction to not being referred to as a friend 👀,lol im saying this from a reality series im watching and someones reaction to not being referred to as a friend
10,11911,2022-04-30 23:56:41+00:00,@Kayjnr10 It's a lie 🤥,its a lie
11,11912,2022-04-30 23:56:08+00:00,@__klenam 😂😂😂😂,
12,11913,2022-04-30 23:55:49+00:00,@Opresii can I do photocopy of the book u bought?😀,can i do photocopy of the book u bought
13,11914,2022-04-30 23:55:36+00:00,DC is actually a comic show… 🫣 https://t.co/uO4dn9oqBX,dc is actually a comic show
14,11915,2022-04-30 23:53:58+00:00,@Kayjnr10 Zeepay,zeepay
15,11916,2022-04-30 23:52:40+00:00,"@Nineteeen89_ I think you should do that yourself boss 
Of I do I'll take betweener fee",i think you should do that yourself boss of i do ill take betweener fee
16,11917,2022-04-30 23:52:39+00:00,Guys check @burnaboy 's Snapchat story,guys check s snapchat story
17,11918,2022-04-30 23:52:18+00:00,#WorldImmunizationWeek2022 https://t.co/wfh9DSfOse,
18,11919,2022-04-30 23:51:28+00:00,@okt_ranking30 😜,
19,11920,2022-04-30 23:50:46+00:00,So E Levy really starting tomorrow,so e levy really starting tomorrow
20,11921,2022-04-30 23:50:12+00:00,@KwesiPiikae Why call someone a friend of they are not your friend then ?,why call someone a friend of they are not your friend then
21,11922,2022-04-30 23:49:22+00:00,"@SaddickAdams @Kwame___Boakye My guy😹
Just vibes https://t.co/owPV783s66",my guy just vibes
22,11923,2022-04-30 23:48:49+00:00,"E-levy takes effect in 10 minutes.

Enjoy!",e levy takes effect in 10 minutes enjoy
23,11924,2022-04-30 23:48:25+00:00,@OnePrinceBorga 😂😂😂,
24,11925,2022-04-30 23:48:14+00:00,@Bamfi_Nana Good Night. I close.,good night i close
25,11926,2022-04-30 23:48:11+00:00,@duu_lana 👀👀👀. Why,why
26,11927,2022-04-30 23:48:00+00:00,@KwesiPiikae What isn’t deep,what isnt deep
27,11928,2022-04-30 23:47:38+00:00,"Legendary @ASAMOAH_GYAN3 ‘s Book 📚 duly launched by President Of Ghana 🇬🇭 @NAkufoAddo 

#Blogger 🎯 https://t.co/cL5iBtfDXf",legendary s book duly launched by president of ghana
28,11929,2022-04-30 23:47:06+00:00,@ayishatu_ https://t.co/uxYlIH53xj,
29,11930,2022-04-30 23:47:05+00:00,That you dreamed of this 5 years ago thing Is not true . Pls leave us alone . It’s real ghetto in here,that you dreamed of this 5 years ago thing is not true pls leave us alone its real ghetto in here
30,11931,2022-04-30 23:47:05+00:00,and mental health 🫣 https://t.co/axZq3Jh4Ln,and mental health
31,11932,2022-04-30 23:46:01+00:00,🤣🤣🤣🤣🤣 https://t.co/5ylEqmq8ft,
32,11933,2022-04-30 23:45:37+00:00,@okt_ranking30 😂,
33,11934,2022-04-30 23:45:03+00:00,@Bamfi_Nana 😂😂😂😂 what about the others?,what about the others
34,11935,2022-04-30 23:44:56+00:00,@adjah_tetteh Hahaha 😂😂😂😂,hahaha
35,11936,2022-04-30 23:44:30+00:00,"@Nineteeen89_ Lol 😂
I can't do that job for you oh 😂
Kafra",lol i cant do that job for you oh kafra
36,11937,2022-04-30 23:44:24+00:00,@jackie_nart Just fell in love with your pretty face,just fell in love with your pretty face
37,11938,2022-04-30 23:44:07+00:00,"""Sometimes you got to grab life by the horns and make the devil suck your dick"" 🍁🚬",sometimes you got to grab life by the horns and make the devil suck your dick
38,11939,2022-04-30 23:44:04+00:00,@ayishatu_ The correct Ayishatu just replied. Thanks!,the correct ayishatu just replied thanks
39,11940,2022-04-30 23:43:50+00:00,@quame_age @Kayjnr10 @wode_maya @SaddickAdams @richie_alone @AsabereRoland @GhStickers @NanaYhaw_ Aww wow this is very nice to see thanks man 🥰🙏🏿,aww wow this is very nice to see thanks man
40,11941,2022-04-30 23:43:20+00:00,"@Kayjnr10 We will get there, too.",we will get there too
41,11942,2022-04-30 23:43:15+00:00,@FowkesMr @babydoll0729 @elcavaqueen Who says we don't want to? Oftentimes we are prevented from doing so,who says we dont want to oftentimes we are prevented from doing so
42,11943,2022-04-30 23:43:00+00:00,@UniqueKhisses I dey study games 😂 my last 50gh. If I do yawa dier next week go make bloody 😂,i dey study games my last 50gh if i do yawa dier next week go make bloody
43,11944,2022-04-30 23:42:41+00:00,@_just_porpe Aww baba,aww baba
44,11945,2022-04-30 23:42:07+00:00,"@Fentuo_ Abi, shelves di33, book shop be that or?😂😂",abi shelves di33 book shop be that or
45,11946,2022-04-30 23:41:54+00:00,The term friends abs best friends been used to lose these days,the term friends abs best friends been used to lose these days
46,11947,2022-04-30 23:41:14+00:00,@marilynandsarah YES AMEN,yes amen
47,11948,2022-04-30 23:40:47+00:00,So Everton just need to win to win 2 matches and they’ll be in the PL and Leeds will go down lmfao,so everton just need to win to win 2 matches and theyll be in the pl and leeds will go down lmfao
48,11949,2022-04-30 23:40:38+00:00,For some ppl it’s really out of sight out of mind,for some ppl its really out of sight out of mind
49,11950,2022-04-30 23:40:22+00:00,@abbietayo they all pretty,they all pretty
50,11951,2022-04-30 23:40:21+00:00,"@JerryThompson_ We beg, we no dey like",we beg we no dey like
51,11952,2022-04-30 23:40:05+00:00,@fixondennis Indomie*,indomie
52,11953,2022-04-30 23:39:28+00:00,"When they put the rest on the shelves, @ayishatu_ and @Fentuo_ will contribute and buy one for me.",when they put the rest on the shelves and will contribute and buy one for me
53,11954,2022-04-30 23:38:32+00:00,@Paula_White YES AMEN,yes amen
54,11955,2022-04-30 23:37:54+00:00,"Only few are kind hearted and God fearing global which I counts myself as a Taxi driver among those people. 
I'm very joyous for the gentleman's equity.💙 😍 
He will never suffered in Life thru God's guidance ✨ https://t.co/IADOACCeCA",only few are kind hearted and god fearing global which i counts myself as a taxi driver among those people im very joyous for the gentlemans equity he will never suffered in life thru gods guidance
55,11956,2022-04-30 23:37:48+00:00,A day beg. Una no bring hi hi hello na ya. There is no reason NONE for you to DM me hello hi hi hey on Twitter. NO REASON!,a day beg una no bring hi hi hello na ya there is no reason none for you to dm me hello hi hi hey on twitter no reason
56,11957,2022-04-30 23:37:32+00:00,"Cheers to a month end and another chance for us to get it right.... FYI.... everything has an end
Good bye #April #HappyMonthEnd @ BOJO BEACH RESORT https://t.co/mEWFrAEe6z",cheers to a month end and another chance for us to get it right fyi everything has an end good bye bojo beach resort
57,11958,2022-04-30 23:36:45+00:00,"@AsanteKotoko_SC CEO, Nana Yaw Amponsah gets one for himself for GHC 10,000.",ceo nana yaw amponsah gets one for himself for ghc 10000
58,11959,2022-04-30 23:35:59+00:00,"@audiomack Protokol!! He’s so dope check him out 🙏❤️

https://t.co/hqMTSRzf7f",protokol hes so dope check him out
59,11960,2022-04-30 23:35:57+00:00,@fadama_ranks Chale afika say auto tune o herrr! too much talent 🔥😁,chale afika say auto tune o herrr too much talent
60,11961,2022-04-30 23:35:56+00:00,"@ghanafaofficial President, @kurtokraku picks a copy for GHC 50,000.",president picks a copy for ghc 50000
61,11962,2022-04-30 23:35:49+00:00,@JerryThompson_ Then keep your thing🤝🏿,then keep your thing
62,11963,2022-04-30 23:35:28+00:00,@coybarker YES AMEN I RECEIVED IN JESUS NAME,yes amen i received in jesus name
63,11964,2022-04-30 23:35:26+00:00,Raw Hip-pop was the real ish!,raw hip pop was the real ish
64,11965,2022-04-30 23:35:02+00:00,"I saw this when I was watching the live stream.😂😂😂 I was like 'ah, what are they planning?' https://t.co/C1ZdARKUa8",i saw this when i was watching the live stream i was like ah what are they planning
65,11966,2022-04-30 23:34:51+00:00,Ghana 🤝 Dancehall,ghana dancehall
66,11967,2022-04-30 23:34:30+00:00,@WeGoTalkAm1 @AbynaarDimple Sure babe ❤️,sure babe
67,11968,2022-04-30 23:33:26+00:00,GHC 200k for two books. Ernest Ofori and Kennedy Agyapong bought first two copies of #LeGyanDary GHC 100k each.,ghc 200k for two books ernest ofori and kennedy agyapong bought first two copies of ghc 100k each
68,11969,2022-04-30 23:32:02+00:00,@JerryThompson_ Kwasia 😹😹,kwasia
69,11970,2022-04-30 23:32:01+00:00,@PastorJohnHagee YES AMEN,yes amen
70,11971,2022-04-30 23:31:36+00:00,@Daystar YES AMEN,yes amen
71,11972,2022-04-30 23:31:12+00:00,@coybarker YES AMEN,yes amen
72,11973,2022-04-30 23:30:59+00:00,@Daystar YES AMEN,yes amen
73,11974,2022-04-30 23:29:25+00:00,"@RayoeSeason Marriage is not only about sex, it’s about a commitment that’s far beyond having sex",marriage is not only about sex its about a commitment thats far beyond having sex
74,11975,2022-04-30 23:28:56+00:00,"What you have been expecting since, Receive it now ❤️‍🔥💞",what you have been expecting since receive it now
75,11976,2022-04-30 23:28:46+00:00,"@_nenesenor Wop3 me ooh Ei, just be direct",wop3 me ooh ei just be direct
76,11977,2022-04-30 23:28:43+00:00,@worlasigh @sdkdele He is just different! Solid guy🤣,he is just different solid guy
77,11978,2022-04-30 23:28:26+00:00,We still grind 🎙😎 #HalaMadrid #MinoRaiola #e-levy #NEWLIV #Leeds #Burna #doggy #Dortmund #dogs #Milner #Blacko #babyjet #AsamoahGyanBookLaunch #AsamoahGyan https://t.co/Od6JY9FeV6,we still grind levy
78,11979,2022-04-30 23:28:18+00:00,@IamDominic___ @thepowderguy1 Yhh,yhh
79,11980,2022-04-30 23:28:15+00:00,@thepowderguy1 @MohammedJedu Oh yhh,oh yhh
80,11981,2022-04-30 23:28:00+00:00,"Finally Asamoah Gyan’s legendary status acknowledged!!

Baby Jet Ghana is grateful.",finally asamoah gyans legendary status acknowledged baby jet ghana is grateful
81,11982,2022-04-30 23:27:58+00:00,"New month with Big income, Less stress ❤️❤️‍🔥",new month with big income less stress
82,11983,2022-04-30 23:27:36+00:00,Love Damini #Burnaboy https://t.co/eAPGcMecg3,love damini
83,11984,2022-04-30 23:26:49+00:00,"This weekend, make a point to visit  @officialnumber10barbershop 💈

Still, the best barber brand in the Capital #accraghana #number10barbershop #barberexplorepage #barberpost @ Ghana Accra https://t.co/WchAzprjtW",this weekend make a point to visit still the best barber brand in the capital ghana accra
84,11985,2022-04-30 23:26:01+00:00,"Happy birthday @GalGadot 
More life and Grace 
#worldgalday
#WonderWoman",happy birthday more life and grace
85,11986,2022-04-30 23:25:57+00:00,@Reesha 😂😂 watch out lol,watch out lol
86,11987,2022-04-30 23:25:47+00:00,"Trying to transfer cash from my MoMo to bank and it isn't working. The USSD steps go through alright. But then, when I check my Approvals on my MoMo, it tells me I have none. Does it mean MTN has blocked wallet to Bank transfers? #elevy",trying to transfer cash from my momo to bank and it isnt working the ussd steps go through alright but then when i check my approvals on my momo it tells me i have none does it mean mtn has blocked wallet to bank transfers
87,11988,2022-04-30 23:25:40+00:00,"@Kayjnr10 @Accraaaaaa_ 
@okt_ranking33 
@Kayjnr10 
@WofahKay1 
@mr_wemz 
@abenasikagh 
@adjah_tetteh 
@HazardJerseyHub",
88,11989,2022-04-30 23:25:15+00:00,"@_nenesenor Nene come and see me , I know that’s why you bothering me",nene come and see me i know thats why you bothering me
89,11990,2022-04-30 23:25:08+00:00,This one really fuck up 😭🤣🤣 https://t.co/sJgUPcOzG6,this one really fuck up
90,11991,2022-04-30 23:24:44+00:00,@iam_Leonard_ I’ll try paa,ill try paa
91,11992,2022-04-30 23:23:51+00:00,@Kaysitsofe @SaveVidBot,
92,11993,2022-04-30 23:23:17+00:00,"Help me talk to my deal, make him bring 💨💨 Wa Oma me and I want Biza",help me talk to my deal make him bring wa oma me and i want biza
93,11994,2022-04-30 23:22:30+00:00,@MR_RAGER91 @RangerAfrican 🤣🤣🤣,
94,11995,2022-04-30 23:21:52+00:00,@RonyShabalala @kiitanlanre Man whattt 😆,man whattt
