,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
89,"<b>Raw:</b> Ngita NATA partner magpuli...para may budgeting..😬 
Tani kung amo lang na kadali.. Soo tired of this.<br><b>Clean</b>: ngita nata partner magpuli para may budgeting tani kung amo lang na kadali soo tired of this",incidental-english,2022-11-18 13:52:40,Singapore,"Ngita NATA partner magpuli...para may budgeting..😬 
Tani kung amo lang na kadali.. Soo tired of this.<br>",ngita nata partner magpuli para may budgeting tani kung amo lang na kadali soo tired of this,en,en,tl,tl
90,"<b>Raw:</b> 27 de enero de 1945.
Liberación de Auschwitz por el Ejército Rojo. https://t.co/veUp4ZGXh0 en Auschwitz Concentration Camp https://t.co/Hq61wnqpgj<br><b>Clean</b>: 27 de enero de 1945 liberación de auschwitz por el ejército rojo en auschwitz concentration camp",not-english,2022-11-18 13:53:15,Singapore,"27 de enero de 1945.
Liberación de Auschwitz por el Ejército Rojo. https://t.co/veUp4ZGXh0 en Auschwitz Concentration Camp https://t.co/Hq61wnqpgj<br>",27 de enero de 1945 liberación de auschwitz por el ejército rojo en auschwitz concentration camp,es,es,es,es
91,"<b>Raw:</b> Thank you, @hidayatttnordin for this! Can’t wait to watch Hidayat’s rendition of … Dan Tiga Dara Terbang Ke Bulan! Happening tonight at C42. ❤️ #mawesome #kakalinkaumemanggitu #dtdtkb @tunjukarah_iyakkunar 🥰 https://t.co/En3GuVd9rt<br><b>Clean</b>: thank you for this cant wait to watch hidayats rendition of dan tiga dara terbang ke bulan happening tonight at c42",non-syntactic-english,2022-11-18 13:53:35,Singapore,"Thank you, @hidayatttnordin for this! Can’t wait to watch Hidayat’s rendition of … Dan Tiga Dara Terbang Ke Bulan! Happening tonight at C42. ❤️ #mawesome #kakalinkaumemanggitu #dtdtkb @tunjukarah_iyakkunar 🥰 https://t.co/En3GuVd9rt<br>",thank you for this cant wait to watch hidayats rendition of dan tiga dara terbang ke bulan happening tonight at c42,id,en,id,en
92,<b>Raw:</b> @EasyEatsBodega @Wappy_eth Go all in bruh! Easywhale.eth bundle order 80 plots at 9:01pm<br><b>Clean</b>: go all in bruh easywhale eth bundle order 80 plots at 901pm,informal-english,2022-11-18 13:53:53,Singapore,@EasyEatsBodega @Wappy_eth Go all in bruh! Easywhale.eth bundle order 80 plots at 9:01pm<br>,go all in bruh easywhale eth bundle order 80 plots at 901pm,en,en,en,en
93,"<b>Raw:</b> “No mud, no lotus.” ~ Thich Nhat Hanh

https://t.co/A282fJcgaj

Get in touch with me @SunGoddessTarot #SingaporeNumerologist #NumerologySG #Tarot #SingaporeTarot #Numerology #sungoddesstarot https://t.co/JSZwaZGnkZ<br><b>Clean</b>: no mud no lotus thich nhat hanh get in touch with me",non-syntactic-english,2022-11-18 13:54:10,Singapore,"“No mud, no lotus.” ~ Thich Nhat Hanh

https://t.co/A282fJcgaj

Get in touch with me @SunGoddessTarot #SingaporeNumerologist #NumerologySG #Tarot #SingaporeTarot #Numerology #sungoddesstarot https://t.co/JSZwaZGnkZ<br>",no mud no lotus thich nhat hanh get in touch with me,en,en,en,en
94,"<b>Raw:</b> Gin byaan ka nya,nga wla ka kapanginlaman, In just one day nag wake up ka, hambalan ,di na sya Simo. The tendency is you chase her,and off course you suffer pain that kills you!  The pain that will tear your spirit.. and Ang gusto nya dayon mabaton mo? How is that?<br><b>Clean</b>: gin byaan ka nyanga wla ka kapanginlaman in just one day nag wake up ka hambalan di na sya simo the tendency is you chase herand off course you suffer pain that kills you the pain that will tear your spirit and ang gusto nya dayon mabaton mo how is that",code-switched,2022-11-18 13:54:17,Singapore,"Gin byaan ka nya,nga wla ka kapanginlaman, In just one day nag wake up ka, hambalan ,di na sya Simo. The tendency is you chase her,and off course you suffer pain that kills you!  The pain that will tear your spirit.. and Ang gusto nya dayon mabaton mo? How is that?<br>",gin byaan ka nyanga wla ka kapanginlaman in just one day nag wake up ka hambalan di na sya simo the tendency is you chase herand off course you suffer pain that kills you the pain that will tear your spirit and ang gusto nya dayon mabaton mo how is that,en,en,en,en
95,<b>Raw:</b> @mythiXTrinity @The_Mainguy qui like alors qu'elle croit que c'est un fake à cause de lui haha. J'suis mort ! 😅<br><b>Clean</b>: qui like alors quelle croit que cest un fake à cause de lui haha jsuis mort,not-english,2022-11-18 13:54:21,Singapore,@mythiXTrinity @The_Mainguy qui like alors qu'elle croit que c'est un fake à cause de lui haha. J'suis mort ! 😅<br>,qui like alors quelle croit que cest un fake à cause de lui haha jsuis mort,fr,fr,fr,fr
96,<b>Raw:</b> @JJzekkie @allkpop Yup naread ko to hyungiya 🥰 its a must to visit Daegu talagapag natuloy sa SK 😅😍<br><b>Clean</b>: yup naread ko to hyungiya its a must to visit daegu talagapag natuloy sa sk,incidental-english,2022-11-18 13:55:36,Singapore,@JJzekkie @allkpop Yup naread ko to hyungiya 🥰 its a must to visit Daegu talagapag natuloy sa SK 😅😍<br>,yup naread ko to hyungiya its a must to visit daegu talagapag natuloy sa sk,en,en,tl,tl
97,"<b>Raw:</b> It cause it a trauma. Very traumatic.. habang Ikaw gaisip para sa future nyo,gaisip nga everything's fine sa inyo..Wala man kamo nag away, sya Gali ga plan na nga byaan ka.. may problema na Gali sa iya .. and then nag come up nga. Ready na sya to dump you.<br><b>Clean</b>: it cause it a trauma very traumatic habang ikaw gaisip para sa future nyogaisip nga everythings fine sa inyo wala man kamo nag away sya gali ga plan na nga byaan ka may problema na gali sa iya and then nag come up nga ready na sya to dump you",incidental-english,2022-11-18 13:55:49,Singapore,"It cause it a trauma. Very traumatic.. habang Ikaw gaisip para sa future nyo,gaisip nga everything's fine sa inyo..Wala man kamo nag away, sya Gali ga plan na nga byaan ka.. may problema na Gali sa iya .. and then nag come up nga. Ready na sya to dump you.<br>",it cause it a trauma very traumatic habang ikaw gaisip para sa future nyogaisip nga everythings fine sa inyo wala man kamo nag away sya gali ga plan na nga byaan ka may problema na gali sa iya and then nag come up nga ready na sya to dump you,tl,tl,tl,tl
98,"<b>Raw:</b> @VTeamBase TAEHYUNG TAEHYUNG
#TAEHYUNGxCeline
#TaehyungInParis
Kim Taehyung (new)
He is trending here in Singapore as well…💜💜 https://t.co/NbXC0EbvYX<br><b>Clean</b>: taehyung taehyung kim taehyung new he is trending here in singapore as well",syntactic-english,2022-11-18 13:56:14,Singapore,"@VTeamBase TAEHYUNG TAEHYUNG
#TAEHYUNGxCeline
#TaehyungInParis
Kim Taehyung (new)
He is trending here in Singapore as well…💜💜 https://t.co/NbXC0EbvYX<br>",taehyung taehyung kim taehyung new he is trending here in singapore as well,en,id,en,tl
99,"<b>Raw:</b> If that’s true, why is Britney so obsessed with Iggy? Get Nicki, babe.<br><b>Clean</b>: if thats true why is britney so obsessed with iggy get nicki babe",informal-english,2022-11-18 13:56:22,Singapore,"If that’s true, why is Britney so obsessed with Iggy? Get Nicki, babe.<br>",if thats true why is britney so obsessed with iggy get nicki babe,en,en,en,en
100,<b>Raw:</b> Character development siguro anai..Bago kada mag glow up-glow up. Bisan ano mo pa kapagwapa Kay law.ay gid ya batasan mo.   Ahai ako ray nalungkot.<br><b>Clean</b>: character development siguro anai bago kada mag glow up glow up bisan ano mo pa kapagwapa kay law ay gid ya batasan mo ahai ako ray nalungkot,incidental-english,2022-11-18 13:56:31,Singapore,Character development siguro anai..Bago kada mag glow up-glow up. Bisan ano mo pa kapagwapa Kay law.ay gid ya batasan mo.   Ahai ako ray nalungkot.<br>,character development siguro anai bago kada mag glow up glow up bisan ano mo pa kapagwapa kay law ay gid ya batasan mo ahai ako ray nalungkot,tl,tl,tl,tl
101,<b>Raw:</b> my bestfriends r rly my only family idk what i wld do without them😭<br><b>Clean</b>: my bestfriends r rly my only family idk what i wld do without them,informal-english,2022-11-18 13:56:35,Singapore,my bestfriends r rly my only family idk what i wld do without them😭<br>,my bestfriends r rly my only family idk what i wld do without them,en,en,en,en
102,<b>Raw:</b> Walang may lake sa nararamdaman mo..kaya be your own support system.<br><b>Clean</b>: walang may lake sa nararamdaman mo kaya be your own support system,code-switched,2022-11-18 13:56:45,Singapore,Walang may lake sa nararamdaman mo..kaya be your own support system.<br>,walang may lake sa nararamdaman mo kaya be your own support system,tl,tl,tl,tl
103,"<b>Raw:</b> Thank you Lord! Settled na yung worries ko. Ang lakas ko talaga sayo. At naka tulong pako sa pinsan kung nag uundergo ng chemo,kasi may cancer. Without using my savings. 🤗 
Thank you for sending those people who help me. https://t.co/C79eyPaRoY<br><b>Clean</b>: thank you lord settled na yung worries ko ang lakas ko talaga sayo at naka tulong pako sa pinsan kung nag uundergo ng chemokasi may cancer without using my savings thank you for sending those people who help me",code-switched,2022-11-18 13:56:56,Singapore,"Thank you Lord! Settled na yung worries ko. Ang lakas ko talaga sayo. At naka tulong pako sa pinsan kung nag uundergo ng chemo,kasi may cancer. Without using my savings. 🤗 
Thank you for sending those people who help me. https://t.co/C79eyPaRoY<br>",thank you lord settled na yung worries ko ang lakas ko talaga sayo at naka tulong pako sa pinsan kung nag uundergo ng chemokasi may cancer without using my savings thank you for sending those people who help me,tl,en,tl,tl
104,<b>Raw:</b> @gtfoemo Hihi selamat beraya too! Say hi to your parents for me😍<br><b>Clean</b>: hihi selamat beraya too say hi to your parents for me,code-switched,2022-11-18 13:57:02,Singapore,@gtfoemo Hihi selamat beraya too! Say hi to your parents for me😍<br>,hihi selamat beraya too say hi to your parents for me,id,id,en,en
105,<b>Raw:</b> Oh il a calé le mot « inflation » il était trop sûr de lui. 😭😭😭<br><b>Clean</b>: oh il a calé le mot inflation il était trop sûr de lui,not-english,2022-11-18 13:57:05,Singapore,Oh il a calé le mot « inflation » il était trop sûr de lui. 😭😭😭<br>,oh il a calé le mot inflation il était trop sûr de lui,fr,fr,fr,fr
106,<b>Raw:</b> HOLY SHIT HAS QUACKITY STREAMED UET?! I DON'T WNNA MISS IT<br><b>Clean</b>: holy shit has quackity streamed uet i dont wnna miss it,informal-english,2022-11-18 13:57:09,Singapore,HOLY SHIT HAS QUACKITY STREAMED UET?! I DON'T WNNA MISS IT<br>,holy shit has quackity streamed uet i dont wnna miss it,en,en,en,en
107,"<b>Raw:</b> Thank you po sa lahat ng naki TP for Edward Barber.

Edward onBINIBININGPh22
EDWARDxBBPLIVECHAT

#EdwardBarber @Barber_Edward_
#BinibiningPilipinas2022 https://t.co/U9b0hEHWj5<br><b>Clean</b>: thank you po sa lahat ng naki tp for edward barber edward onbinibiningph22 edwardxbbplivechat",code-switched,2022-11-18 13:58:28,Singapore,"Thank you po sa lahat ng naki TP for Edward Barber.

Edward onBINIBININGPh22
EDWARDxBBPLIVECHAT

#EdwardBarber @Barber_Edward_
#BinibiningPilipinas2022 https://t.co/U9b0hEHWj5<br>",thank you po sa lahat ng naki tp for edward barber edward onbinibiningph22 edwardxbbplivechat,tl,en,id,en
108,"<b>Raw:</b> O sea, como las “vacunas” que no protegen contra la “pandemia”. https://t.co/i2PbmylKgS<br><b>Clean</b>: o sea como las vacunas que no protegen contra la pandemia",not-english,2022-11-18 13:58:34,Singapore,"O sea, como las “vacunas” que no protegen contra la “pandemia”. https://t.co/i2PbmylKgS<br>",o sea como las vacunas que no protegen contra la pandemia,es,es,es,es
109,"<b>Raw:</b> Mayor, mas okay sana kung yung “learned a lesson” na yan ay nakita na natin sa gawa, hindi yung andito na tayo sa point na to pero puro hope lang ang kakapitan<br><b>Clean</b>: mayor mas okay sana kung yung learned a lesson na yan ay nakita na natin sa gawa hindi yung andito na tayo sa point na to pero puro hope lang ang kakapitan",incidental-english,2022-11-18 13:58:45,Singapore,"Mayor, mas okay sana kung yung “learned a lesson” na yan ay nakita na natin sa gawa, hindi yung andito na tayo sa point na to pero puro hope lang ang kakapitan<br>",mayor mas okay sana kung yung learned a lesson na yan ay nakita na natin sa gawa hindi yung andito na tayo sa point na to pero puro hope lang ang kakapitan,tl,tl,tl,tl
110,"<b>Raw:</b> Damo man ga follow sakon, ga feed sang cats. Kanami lang. Makahappy sa heart.<br><b>Clean</b>: damo man ga follow sakon ga feed sang cats kanami lang makahappy sa heart",incidental-english,2022-11-18 13:58:53,Singapore,"Damo man ga follow sakon, ga feed sang cats. Kanami lang. Makahappy sa heart.<br>",damo man ga follow sakon ga feed sang cats kanami lang makahappy sa heart,tl,tl,tl,tl
111,<b>Raw:</b> Hala uy...gaya-gaya tattoo.. gin copy mo nalang Tani tanan.. poga bah.. idol mo gid ko. HAHAHA influencer na ko Ani?<br><b>Clean</b>: hala uy gaya gaya tattoo gin copy mo nalang tani tanan poga bah idol mo gid ko hahaha influencer na ko ani,incidental-english,2022-11-18 13:59:02,Singapore,Hala uy...gaya-gaya tattoo.. gin copy mo nalang Tani tanan.. poga bah.. idol mo gid ko. HAHAHA influencer na ko Ani?<br>,hala uy gaya gaya tattoo gin copy mo nalang tani tanan poga bah idol mo gid ko hahaha influencer na ko ani,tl,tl,tl,tl
112,"<b>Raw:</b> So far happy ko with myself.  Without ka chat,ka flirt,or without someone. Hahah<br><b>Clean</b>: so far happy ko with myself without ka chatka flirtor without someone hahah",code-switched,2022-11-18 13:59:16,Singapore,"So far happy ko with myself.  Without ka chat,ka flirt,or without someone. Hahah<br>",so far happy ko with myself without ka chatka flirtor without someone hahah,en,en,en,en
113,<b>Raw:</b> taeil doyoung jaehyun and haechan live voice…. yeah yeah indeed they are THEE main vocalists of nct<br><b>Clean</b>: taeil doyoung jaehyun and haechan live voice yeah yeah indeed they are thee main vocalists of nct,informal-english,2022-11-18 13:59:23,Singapore,taeil doyoung jaehyun and haechan live voice…. yeah yeah indeed they are THEE main vocalists of nct<br>,taeil doyoung jaehyun and haechan live voice yeah yeah indeed they are thee main vocalists of nct,en,en,en,en
114,<b>Raw:</b> @deynuuuh May guide ka sa FB neg? Haha check kooo omg di pa kasi ako nakapag Bora haha<br><b>Clean</b>: may guide ka sa fb neg haha check kooo omg di pa kasi ako nakapag bora haha,incidental-english,2022-11-18 13:59:34,Singapore,@deynuuuh May guide ka sa FB neg? Haha check kooo omg di pa kasi ako nakapag Bora haha<br>,may guide ka sa fb neg haha check kooo omg di pa kasi ako nakapag bora haha,tl,tl,tl,tl
115,<b>Raw:</b> crazy game and I'm convinced psg is nvr gonna win the ucl<br><b>Clean</b>: crazy game and im convinced psg is nvr gonna win the ucl,informal-english,2022-11-18 13:59:44,Singapore,crazy game and I'm convinced psg is nvr gonna win the ucl<br>,crazy game and im convinced psg is nvr gonna win the ucl,en,en,en,en
116,<b>Raw:</b> Namiss ko mag wake up late ah...tsk! Gamay pa nga antos 😑<br><b>Clean</b>: namiss ko mag wake up late ah tsk gamay pa nga antos,incidental-english,2022-11-18 13:59:52,Singapore,Namiss ko mag wake up late ah...tsk! Gamay pa nga antos 😑<br>,namiss ko mag wake up late ah tsk gamay pa nga antos,tl,id,tl,tl
117,"<b>Raw:</b> @ESPNcricinfo Hasaranga, want to see what RCB management saw in spending 10.75 cr leaving out Zampa, Chahal, Adil Rashid and Mujeeb who would all been better spinners.<br><b>Clean</b>: hasaranga want to see what rcb management saw in spending 10 75 cr leaving out zampa chahal adil rashid and mujeeb who would all been better spinners",non-syntactic-english,2022-11-18 14:00:20,Singapore,"@ESPNcricinfo Hasaranga, want to see what RCB management saw in spending 10.75 cr leaving out Zampa, Chahal, Adil Rashid and Mujeeb who would all been better spinners.<br>",hasaranga want to see what rcb management saw in spending 10 75 cr leaving out zampa chahal adil rashid and mujeeb who would all been better spinners,en,en,en,en
118,"<b>Raw:</b> @whatthefurr This is what we hv all created tgt 🥹
🤜❤️‍🔥🤛 wht a milestone!<br><b>Clean</b>: this is what we hv all created tgt wht a milestone",informal-english,2022-11-18 14:00:29,Singapore,"@whatthefurr This is what we hv all created tgt 🥹
🤜❤️‍🔥🤛 wht a milestone!<br>",this is what we hv all created tgt wht a milestone,en,en,en,en
119,"<b>Raw:</b> Wake up,shower,breakfast, do exercise,walking 30mins..balik sa hotel,shower ,tidy up a bit, nganga until lunch, then go to mc nair Rd so monitoring.5pm go home ,dinner sa gawas, balik hotel,shower,sleep then repeat!  For 10 days 😩<br><b>Clean</b>: wake upshowerbreakfast do exercisewalking 30mins balik sa hotelshower tidy up a bit nganga until lunch then go to mc nair rd so monitoring 5pm go home dinner sa gawas balik hotelshowersleep then repeat for 10 days",code-switched,2022-11-18 14:00:44,Singapore,"Wake up,shower,breakfast, do exercise,walking 30mins..balik sa hotel,shower ,tidy up a bit, nganga until lunch, then go to mc nair Rd so monitoring.5pm go home ,dinner sa gawas, balik hotel,shower,sleep then repeat!  For 10 days 😩<br>",wake upshowerbreakfast do exercisewalking 30mins balik sa hotelshower tidy up a bit nganga until lunch then go to mc nair rd so monitoring 5pm go home dinner sa gawas balik hotelshowersleep then repeat for 10 days,en,en,en,en
120,<b>Raw:</b> Hat gerade ein Foto gepostet @ St. John Island and Lazarus Island https://t.co/DvrERMBx9m<br><b>Clean</b>: hat gerade ein foto gepostet st john island and lazarus island,not-english,2022-11-18 14:00:49,Singapore,Hat gerade ein Foto gepostet @ St. John Island and Lazarus Island https://t.co/DvrERMBx9m<br>,hat gerade ein foto gepostet st john island and lazarus island,de,en,de,en
121,"<b>Raw:</b> I am strong, I'm only weak sa mga tao nga palangga ko..  Pero hoooy resilient ni!<br><b>Clean</b>: i am strong im only weak sa mga tao nga palangga ko pero hoooy resilient ni",code-switched,2022-11-18 14:00:54,Singapore,"I am strong, I'm only weak sa mga tao nga palangga ko..  Pero hoooy resilient ni!<br>",i am strong im only weak sa mga tao nga palangga ko pero hoooy resilient ni,tl,tl,tl,tl
122,<b>Raw:</b> The universe will keep sending you lessons until you finally learn them. Yung saktan ka ng saktan para wala ka nang choice.bangon tapos laban ulit!<br><b>Clean</b>: the universe will keep sending you lessons until you finally learn them yung saktan ka ng saktan para wala ka nang choice bangon tapos laban ulit,code-switched,2022-11-18 14:00:59,Singapore,The universe will keep sending you lessons until you finally learn them. Yung saktan ka ng saktan para wala ka nang choice.bangon tapos laban ulit!<br>,the universe will keep sending you lessons until you finally learn them yung saktan ka ng saktan para wala ka nang choice bangon tapos laban ulit,en,en,tl,tl
123,<b>Raw:</b> @lenirobredo keep up vp at ingat good bless to you..at tayo na ang panalo dito..<br><b>Clean</b>: keep up vp at ingat good bless to you at tayo na ang panalo dito,code-switched,2022-11-18 14:01:30,Singapore,@lenirobredo keep up vp at ingat good bless to you..at tayo na ang panalo dito..<br>,keep up vp at ingat good bless to you at tayo na ang panalo dito,tl,tl,tl,tl
124,"<b>Raw:</b> En menos de nada empiezo de nuevo con mis tweets de fannn, no me odien🥹<br><b>Clean</b>: en menos de nada empiezo de nuevo con mis tweets de fannn no me odien",not-english,2022-11-18 14:01:35,Singapore,"En menos de nada empiezo de nuevo con mis tweets de fannn, no me odien🥹<br>",en menos de nada empiezo de nuevo con mis tweets de fannn no me odien,es,es,es,es
125,"<b>Raw:</b> everytime ba ung last song niya kasi ""i love you"" yung last lyrics? i love you too jongdae ❤️🥰 #CHENinLondon #HPFLondon2022<br><b>Clean</b>: everytime ba ung last song niya kasi i love you yung last lyrics i love you too jongdae",code-switched,2022-11-18 14:02:15,Singapore,"everytime ba ung last song niya kasi ""i love you"" yung last lyrics? i love you too jongdae ❤️🥰 #CHENinLondon #HPFLondon2022<br>",everytime ba ung last song niya kasi i love you yung last lyrics i love you too jongdae,jv,jv,en,tl
126,"<b>Raw:</b> So sleepy but need to go to church. Su su na myself. 😁

Good MEWning, MewMew and Mewlions 🥰

#Before430
#มิวศุภศิษฏ์
@MSuppasit
#MewSuppasit<br><b>Clean</b>: so sleepy but need to go to church su su na myself good mewning mewmew and mewlions",informal-english,2022-11-18 14:02:28,Singapore,"So sleepy but need to go to church. Su su na myself. 😁

Good MEWning, MewMew and Mewlions 🥰

#Before430
#มิวศุภศิษฏ์
@MSuppasit
#MewSuppasit<br>",so sleepy but need to go to church su su na myself good mewning mewmew and mewlions,la,en,en,en
127,"<b>Raw:</b> @l8371739 @Walo_1901 Se jugó con solo 3 suplentes, la sub 18 es la base del equipo de reservas.<br><b>Clean</b>: se jugó con solo 3 suplentes la sub 18 es la base del equipo de reservas",not-english,2022-11-18 14:02:31,Singapore,"@l8371739 @Walo_1901 Se jugó con solo 3 suplentes, la sub 18 es la base del equipo de reservas.<br>",se jugó con solo 3 suplentes la sub 18 es la base del equipo de reservas,es,es,es,es
128,"<b>Raw:</b> Yung paghindi pag harmonize ni ken, ni pablo at stell pag line na ni jah at josh. Palatandaan yun na nag improve at level up na vocals nilang dlawa at di na need ng gabay nung tatlo.

@SB19Official #SB19
#Bazinga_SB19<br><b>Clean</b>: yung paghindi pag harmonize ni ken ni pablo at stell pag line na ni jah at josh palatandaan yun na nag improve at level up na vocals nilang dlawa at di na need ng gabay nung tatlo",incidental-english,2022-11-18 14:02:35,Singapore,"Yung paghindi pag harmonize ni ken, ni pablo at stell pag line na ni jah at josh. Palatandaan yun na nag improve at level up na vocals nilang dlawa at di na need ng gabay nung tatlo.

@SB19Official #SB19
#Bazinga_SB19<br>",yung paghindi pag harmonize ni ken ni pablo at stell pag line na ni jah at josh palatandaan yun na nag improve at level up na vocals nilang dlawa at di na need ng gabay nung tatlo,tl,tl,tl,tl
129,<b>Raw:</b> Ikaw pa ang sa layo...ikaw pa mag adjust sa tanan. Haysss<br><b>Clean</b>: ikaw pa ang sa layo ikaw pa mag adjust sa tanan haysss,not-english,2022-11-18 14:02:38,Singapore,Ikaw pa ang sa layo...ikaw pa mag adjust sa tanan. Haysss<br>,ikaw pa ang sa layo ikaw pa mag adjust sa tanan haysss,tl,tl,tl,tl
130,<b>Raw:</b> Actually Gina motivate ko lang gid ang self ko todayssss bedyooowww hahahaha potarsss aga pa..<br><b>Clean</b>: actually gina motivate ko lang gid ang self ko todayssss bedyooowww hahahaha potarsss aga pa,incidental-english,2022-11-18 14:02:49,Singapore,Actually Gina motivate ko lang gid ang self ko todayssss bedyooowww hahahaha potarsss aga pa..<br>,actually gina motivate ko lang gid ang self ko todayssss bedyooowww hahahaha potarsss aga pa,tl,tl,tl,tl
131,<b>Raw:</b> I’m a fan of vijay since thullatha manam thullam. “Kutty” character will always be closest to my heart ♥️<br><b>Clean</b>: im a fan of vijay since thullatha manam thullam kutty character will always be closest to my heart,code-switched,2022-11-18 14:04:20,Singapore,I’m a fan of vijay since thullatha manam thullam. “Kutty” character will always be closest to my heart ♥️<br>,im a fan of vijay since thullatha manam thullam kutty character will always be closest to my heart,en,en,en,en
132,<b>Raw:</b> @9NewsSyd @cokeefe9 Ooooh another Qantas PR “look over there!” moment 🤦🏻‍♀️ a few years away?? Oh ffs 🤦🏻‍♀️<br><b>Clean</b>: ooooh another qantas pr look over there moment a few years away oh ffs,informal-english,2022-11-18 14:04:25,Singapore,@9NewsSyd @cokeefe9 Ooooh another Qantas PR “look over there!” moment 🤦🏻‍♀️ a few years away?? Oh ffs 🤦🏻‍♀️<br>,ooooh another qantas pr look over there moment a few years away oh ffs,la,en,en,en
133,"<b>Raw:</b> Mas maganda pa din yung CLASSY  at Quality tweets nababasa under our tags kesa HATE tweets.

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19<br><b>Clean</b>: mas maganda pa din yung classy at quality tweets nababasa under our tags kesa hate tweets bazinga on bbhts listen to",code-switched,2022-11-18 14:04:34,Singapore,"Mas maganda pa din yung CLASSY  at Quality tweets nababasa under our tags kesa HATE tweets.

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19<br>",mas maganda pa din yung classy at quality tweets nababasa under our tags kesa hate tweets bazinga on bbhts listen to,id,id,en,en
134,<b>Raw:</b> Ang hirap mag budget nang monthly allowance kesa sa weekly allowance. Haha<br><b>Clean</b>: ang hirap mag budget nang monthly allowance kesa sa weekly allowance haha,code-switched,2022-11-18 14:04:37,Singapore,Ang hirap mag budget nang monthly allowance kesa sa weekly allowance. Haha<br>,ang hirap mag budget nang monthly allowance kesa sa weekly allowance haha,tl,tl,tl,tl
135,<b>Raw:</b> Thank you lord sa lahat lahat ng blessings mo po samin.. Good health lang po para sa hga mahal ko sa buhay..ilayo mo po sila sa kpahamakan..amen. https://t.co/NUZ21xg9ik<br><b>Clean</b>: thank you lord sa lahat lahat ng blessings mo po samin good health lang po para sa hga mahal ko sa buhay ilayo mo po sila sa kpahamakan amen,incidental-english,2022-11-18 14:04:50,Singapore,Thank you lord sa lahat lahat ng blessings mo po samin.. Good health lang po para sa hga mahal ko sa buhay..ilayo mo po sila sa kpahamakan..amen. https://t.co/NUZ21xg9ik<br>,thank you lord sa lahat lahat ng blessings mo po samin good health lang po para sa hga mahal ko sa buhay ilayo mo po sila sa kpahamakan amen,tl,tl,tl,tl
136,"<b>Raw:</b> ""A lot of TV today,but a wonderful Sunday full of pride and cheers""

LauraAnika's Myday 

Edward onBINIBININGPh22

EDWARDxBBPLIVECHAT

#EdwardBarber @Barber_Edward_ https://t.co/IvXj1IdcNk<br><b>Clean</b>: a lot of tv todaybut a wonderful sunday full of pride and cheers lauraanikas myday edward onbinibiningph22 edwardxbbplivechat",non-syntactic-english,2022-11-18 14:05:05,Singapore,"""A lot of TV today,but a wonderful Sunday full of pride and cheers""

LauraAnika's Myday 

Edward onBINIBININGPh22

EDWARDxBBPLIVECHAT

#EdwardBarber @Barber_Edward_ https://t.co/IvXj1IdcNk<br>",a lot of tv todaybut a wonderful sunday full of pride and cheers lauraanikas myday edward onbinibiningph22 edwardxbbplivechat,en,en,en,en
137,<b>Raw:</b> Sa vodka man Siguro ning sige sinakit sang tyan ko. Tsk<br><b>Clean</b>: sa vodka man siguro ning sige sinakit sang tyan ko tsk,not-english,2022-11-18 14:05:11,Singapore,Sa vodka man Siguro ning sige sinakit sang tyan ko. Tsk<br>,sa vodka man siguro ning sige sinakit sang tyan ko tsk,tl,tl,tl,tl
138,<b>Raw:</b> cheers to a great Sunday - talking to nft fwens about non-nft stuff ✨ @CryptoNoobz96 @Quirinus9699 @0xGladys @NFMarkus @kimkimbapp https://t.co/aqdkBpYe6p<br><b>Clean</b>: cheers to a great sunday talking to nft fwens about non nft stuff,non-syntactic-english,2022-11-18 14:05:26,Singapore,cheers to a great Sunday - talking to nft fwens about non-nft stuff ✨ @CryptoNoobz96 @Quirinus9699 @0xGladys @NFMarkus @kimkimbapp https://t.co/aqdkBpYe6p<br>,cheers to a great sunday talking to nft fwens about non nft stuff,en,en,en,en
139,<b>Raw:</b> Damo Patay Singapore bah ..daw adlaw2 may Ara sa block namon<br><b>Clean</b>: damo patay singapore bah daw adlaw2 may ara sa block namon,not-english,2022-11-18 14:05:31,Singapore,Damo Patay Singapore bah ..daw adlaw2 may Ara sa block namon<br>,damo patay singapore bah daw adlaw2 may ara sa block namon,tl,tl,tl,tl
140,"<b>Raw:</b> Smileeeeeeee.....

'Walk into Battle with a Smile on your Face"" ~...CFW...

#crosscountry 
#crossers 
#trailrunning 
#trackandfield 
#trackandtrail 
#athlete 
#runners @ Bedok Reservoir https://t.co/WucoguluKx<br><b>Clean</b>: smileeeeeeee walk into battle with a smile on your face cfw bedok reservoir",informal-english,2022-11-18 14:05:35,Singapore,"Smileeeeeeee.....

'Walk into Battle with a Smile on your Face"" ~...CFW...

#crosscountry 
#crossers 
#trailrunning 
#trackandfield 
#trackandtrail 
#athlete 
#runners @ Bedok Reservoir https://t.co/WucoguluKx<br>",smileeeeeeee walk into battle with a smile on your face cfw bedok reservoir,en,en,en,en
