,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
50,"<b>Raw:</b> On m’a dit que je suis le numéro 3, indeed 😅 https://t.co/IBT6R8hJSo<br><b>Clean</b>: on ma dit que je suis le numéro 3 indeed",incidental-english,2023-03-12 23:54:22,London,"On m’a dit que je suis le numéro 3, indeed 😅 https://t.co/IBT6R8hJSo<br>",on ma dit que je suis le numéro 3 indeed,fr,fr,fr,fr
51,<b>Raw:</b> @talkSPORT Frank Lampard didn’t do anything at Everton<br><b>Clean</b>: frank lampard didnt do anything at everton,syntactic-english,2023-03-12 23:54:28,London,@talkSPORT Frank Lampard didn’t do anything at Everton<br>,frank lampard didnt do anything at everton,en,en,en,en
52,"<b>Raw:</b> Snoggys Famous Wors, Meats and Treats .. Enjoyed by Famous legends. Instore and online. https://t.co/4iJuiSsFTE https://t.co/1sT9ZDAVlU<br><b>Clean</b>: snoggys famous wors meats and treats enjoyed by famous legends instore and online",non-syntactic-english,2023-03-12 23:54:33,London,"Snoggys Famous Wors, Meats and Treats .. Enjoyed by Famous legends. Instore and online. https://t.co/4iJuiSsFTE https://t.co/1sT9ZDAVlU<br>",snoggys famous wors meats and treats enjoyed by famous legends instore and online,en,en,en,en
53,<b>Raw:</b> @markmae66 I know! Watch out WSL! Vivstenius is back!<br><b>Clean</b>: i know watch out wsl vivstenius is back,syntactic-english,2023-03-12 23:54:43,London,@markmae66 I know! Watch out WSL! Vivstenius is back!<br>,i know watch out wsl vivstenius is back,en,en,en,en
54,"<b>Raw:</b> @rutie_xx Which part be d half Canadian biko?
Yinmu🙄<br><b>Clean</b>: which part be d half canadian biko yinmu",code-switched,2023-03-12 23:55:23,London,"@rutie_xx Which part be d half Canadian biko?
Yinmu🙄<br>",which part be d half canadian biko yinmu,en,en,en,en
55,"<b>Raw:</b> Personalised ABSOLUT VODKA Birthday Card   - Son,Dad, Mum,Daughter Granddaughter, Grandson ,Friend https://t.co/Z7tCPBxo8z via @Etsy<br><b>Clean</b>: personalised absolut vodka birthday card sondad mumdaughter granddaughter grandson friend via",non-syntactic-english,2023-03-12 23:55:29,London,"Personalised ABSOLUT VODKA Birthday Card   - Son,Dad, Mum,Daughter Granddaughter, Grandson ,Friend https://t.co/Z7tCPBxo8z via @Etsy<br>",personalised absolut vodka birthday card sondad mumdaughter granddaughter grandson friend via,en,en,en,en
56,"<b>Raw:</b> Accepted Offers
n: 70
mean: 189.35
std: 6.75
min: 175.0 Medway (CCGT)
25%: 189.0
50%: 189.0
75%: 189.9
max: 224.0 Cottam Development Centre Limited (CCGT) https://t.co/PZQfw8lS5E<br><b>Clean</b>: accepted offers n 70 mean 189 35 std 6 75 min 175 0 medway ccgt 25 189 0 50 189 0 75 189 9 max 224 0 cottam development centre limited ccgt",non-syntactic-english,2023-03-12 23:55:32,London,"Accepted Offers
n: 70
mean: 189.35
std: 6.75
min: 175.0 Medway (CCGT)
25%: 189.0
50%: 189.0
75%: 189.9
max: 224.0 Cottam Development Centre Limited (CCGT) https://t.co/PZQfw8lS5E<br>",accepted offers n 70 mean 189 35 std 6 75 min 175 0 medway ccgt 25 189 0 50 189 0 75 189 9 max 224 0 cottam development centre limited ccgt,it,en,en,en
57,<b>Raw:</b> Barrington Patterson aka One Eyed Baz 1965-2022 RIP https://t.co/fLqW2vp9Az<br><b>Clean</b>: barrington patterson aka one eyed baz 1965 2022 rip,informal-english,2023-03-12 23:55:37,London,Barrington Patterson aka One Eyed Baz 1965-2022 RIP https://t.co/fLqW2vp9Az<br>,barrington patterson aka one eyed baz 1965 2022 rip,hu,en,en,en
58,<b>Raw:</b> @Mediavenir On fais quoi du coup? Autant anticipé des a present<br><b>Clean</b>: on fais quoi du coup autant anticipé des a present,not-english,2023-03-12 23:55:40,London,@Mediavenir On fais quoi du coup? Autant anticipé des a present<br>,on fais quoi du coup autant anticipé des a present,fr,fr,fr,fr
59,"<b>Raw:</b> Spotify Recruits Steve Aoki and The Wombats for NFT Trial
https://t.co/NlgTcffdk4
#Android #NFTCommunity #NFTs #Web3<br><b>Clean</b>: spotify recruits steve aoki and the wombats for nft trial",syntactic-english,2023-03-12 23:56:29,London,"Spotify Recruits Steve Aoki and The Wombats for NFT Trial
https://t.co/NlgTcffdk4
#Android #NFTCommunity #NFTs #Web3<br>",spotify recruits steve aoki and the wombats for nft trial,en,en,en,en
60,"<b>Raw:</b> Music By: Andrew Djsnipes 
Lloydie Banks &amp; DJ TUBBS
(MORE LOVE FAMILY)

&amp; SPECIAL GUEST DJ: 
Farda Patric - (CHAAAWAAA RADIO)

Door's Open 6pm - 11pm 
Adm £10 Otd Or get the special discount online  price available ""only"" from https://t.co/00SARXh2rM https://t.co/f2cmJdYE2e<br><b>Clean</b>: music by andrew djsnipes lloydie banks and dj tubbs more love family and special guest dj farda patric chaaawaaa radio doors open 6pm 11pm adm 10 otd or get the special discount online price available only from",non-syntactic-english,2023-03-12 23:56:37,London,"Music By: Andrew Djsnipes 
Lloydie Banks &amp; DJ TUBBS
(MORE LOVE FAMILY)

&amp; SPECIAL GUEST DJ: 
Farda Patric - (CHAAAWAAA RADIO)

Door's Open 6pm - 11pm 
Adm £10 Otd Or get the special discount online  price available ""only"" from https://t.co/00SARXh2rM https://t.co/f2cmJdYE2e<br>",music by andrew djsnipes lloydie banks and dj tubbs more love family and special guest dj farda patric chaaawaaa radio doors open 6pm 11pm adm 10 otd or get the special discount online price available only from,en,en,en,en
61,"<b>Raw:</b> i AM GOING TO SING MATILDA WITH HARRY AT HIS NEXT CONCERT IDC IDC, manifesting it 🧘🏽‍♀️🧘🏽‍♀️🧘🏽‍♀️<br><b>Clean</b>: i am going to sing matilda with harry at his next concert idc idc manifesting it",informal-english,2023-03-12 23:56:55,London,"i AM GOING TO SING MATILDA WITH HARRY AT HIS NEXT CONCERT IDC IDC, manifesting it 🧘🏽‍♀️🧘🏽‍♀️🧘🏽‍♀️<br>",i am going to sing matilda with harry at his next concert idc idc manifesting it,zh,en,en,en
62,"<b>Raw:</b> Is this how you judge a player? Bcoz vini dribbled hakimi and couldn’t dribble James ,so James is better ? https://t.co/CC1tsFbPDg<br><b>Clean</b>: is this how you judge a player bcoz vini dribbled hakimi and couldnt dribble james so james is better",informal-english,2023-03-12 23:57:36,London,"Is this how you judge a player? Bcoz vini dribbled hakimi and couldn’t dribble James ,so James is better ? https://t.co/CC1tsFbPDg<br>",is this how you judge a player bcoz vini dribbled hakimi and couldnt dribble james so james is better,en,en,en,en
63,<b>Raw:</b> Ooni did you endorse Bola? Simple question. Telling us stories from odu ifa  #rubbish<br><b>Clean</b>: ooni did you endorse bola simple question telling us stories from odu ifa,informal-english,2023-03-12 23:57:44,London,Ooni did you endorse Bola? Simple question. Telling us stories from odu ifa  #rubbish<br>,ooni did you endorse bola simple question telling us stories from odu ifa,it,it,fr,fr
64,"<b>Raw:</b> • @skitla.b - SHOWCASE SUNDAY'S - 

29TH MAY @ RNR LOUNGE 
221-223 CHINGFORD MOUNT ROAD 
LONDON E4 8LP
 
🎙SPECIAL LIVE PA'S FROM:
 ☆Chucky Bantan ☆ Lady Lex ☆SparkyRugged

HOSTED BY: 
Winston Pepper 🌶 &amp; RUDEBOY SKITLA.B🎧 https://t.co/0ILAHuVlrB<br><b>Clean</b>: b showcase sundays 29th may rnr lounge 221 223 chingford mount road london e4 8lp special live pas from chucky bantan lady lex sparkyrugged hosted by winston pepper and rudeboy skitla b",non-syntactic-english,2023-03-12 23:57:49,London,"• @skitla.b - SHOWCASE SUNDAY'S - 

29TH MAY @ RNR LOUNGE 
221-223 CHINGFORD MOUNT ROAD 
LONDON E4 8LP
 
🎙SPECIAL LIVE PA'S FROM:
 ☆Chucky Bantan ☆ Lady Lex ☆SparkyRugged

HOSTED BY: 
Winston Pepper 🌶 &amp; RUDEBOY SKITLA.B🎧 https://t.co/0ILAHuVlrB<br>",b showcase sundays 29th may rnr lounge 221 223 chingford mount road london e4 8lp special live pas from chucky bantan lady lex sparkyrugged hosted by winston pepper and rudeboy skitla b,la,en,en,en
65,<b>Raw:</b> Davis and Rees-Mogg clash over Brexit https://t.co/eDHIEuiQeS https://t.co/XgNqZbc4UT<br><b>Clean</b>: davis and rees mogg clash over brexit,syntactic-english,2023-03-12 23:58:00,London,Davis and Rees-Mogg clash over Brexit https://t.co/eDHIEuiQeS https://t.co/XgNqZbc4UT<br>,davis and rees mogg clash over brexit,en,en,en,en
66,<b>Raw:</b> ps : that’s me when serap teyze dropped the kaan merlo pic<br><b>Clean</b>: ps thats me when serap teyze dropped the kaan merlo pic,informal-english,2023-03-12 23:58:08,London,ps : that’s me when serap teyze dropped the kaan merlo pic<br>,ps thats me when serap teyze dropped the kaan merlo pic,en,en,en,en
67,"<b>Raw:</b> Tim Arcuri would be the first to upgrade semi-cap on the first (real) cut. Don't buy then... !

$AMAT $KLAC $LRCX $ASML<br><b>Clean</b>: tim arcuri would be the first to upgrade semi cap on the first real cut dont buy then amat klac lrcx asml",non-syntactic-english,2023-03-12 23:59:33,London,"Tim Arcuri would be the first to upgrade semi-cap on the first (real) cut. Don't buy then... !

$AMAT $KLAC $LRCX $ASML<br>",tim arcuri would be the first to upgrade semi cap on the first real cut dont buy then amat klac lrcx asml,en,en,en,en
68,"<b>Raw:</b> George W Bush on ""Day release""from the""Care home""expressing delusions of grandeur over the (IRAK) War.
H.E.Amb Mckenzie https://t.co/JmQhXh1gkk<br><b>Clean</b>: george w bush on day releasefrom thecare homeexpressing delusions of grandeur over the irak war h e amb mckenzie",non-syntactic-english,2023-03-12 23:59:42,London,"George W Bush on ""Day release""from the""Care home""expressing delusions of grandeur over the (IRAK) War.
H.E.Amb Mckenzie https://t.co/JmQhXh1gkk<br>",george w bush on day releasefrom thecare homeexpressing delusions of grandeur over the irak war h e amb mckenzie,en,en,en,en
69,"<b>Raw:</b> Donc la première mesure du nouveau PM, c'est une interdiction ??? Non, mais arrêtez de me faire rire, j'en peux plus. 😂😂😂 https://t.co/slPZKRL0N6<br><b>Clean</b>: donc la première mesure du nouveau pm cest une interdiction non mais arrêtez de me faire rire jen peux plus",not-english,2023-03-12 23:59:47,London,"Donc la première mesure du nouveau PM, c'est une interdiction ??? Non, mais arrêtez de me faire rire, j'en peux plus. 😂😂😂 https://t.co/slPZKRL0N6<br>",donc la première mesure du nouveau pm cest une interdiction non mais arrêtez de me faire rire jen peux plus,fr,fr,fr,fr
70,"<b>Raw:</b> rhipuyo: Joe I love Tumblr ads, following now sir/madam https://t.co/oOTcC9g2Rx<br><b>Clean</b>: rhipuyo joe i love tumblr ads following now sirmadam",non-syntactic-english,2023-03-12 23:59:55,London,"rhipuyo: Joe I love Tumblr ads, following now sir/madam https://t.co/oOTcC9g2Rx<br>",rhipuyo joe i love tumblr ads following now sirmadam,en,en,en,en
71,"<b>Raw:</b> Company Announcement no. 58, 2022 – Nordea Kredit Realkreditaktieselskab drawings as per 1 July 2022 - https://t.co/6GoUwSsqYm<br><b>Clean</b>: company announcement no 58 2022 nordea kredit realkreditaktieselskab drawings as per 1 july 2022",non-syntactic-english,2023-03-13 00:00:00,London,"Company Announcement no. 58, 2022 – Nordea Kredit Realkreditaktieselskab drawings as per 1 July 2022 - https://t.co/6GoUwSsqYm<br>",company announcement no 58 2022 nordea kredit realkreditaktieselskab drawings as per 1 july 2022,en,en,en,en
72,<b>Raw:</b> @T1LoL Draft dif was to big Rell Trist in this meta is yikes and TF is useless rn<br><b>Clean</b>: draft dif was to big rell trist in this meta is yikes and tf is useless rn,informal-english,2023-03-13 00:00:04,London,@T1LoL Draft dif was to big Rell Trist in this meta is yikes and TF is useless rn<br>,draft dif was to big rell trist in this meta is yikes and tf is useless rn,en,en,en,en
73,"<b>Raw:</b> @1kevincampbell You’re delusion Kev, he’s done an awful job 😂<br><b>Clean</b>: youre delusion kev hes done an awful job",non-syntactic-english,2023-03-13 00:00:17,London,"@1kevincampbell You’re delusion Kev, he’s done an awful job 😂<br>",youre delusion kev hes done an awful job,en,oc,en,fr
74,<b>Raw:</b> New: Vivianne Miedema signs contract extension with Arsenal https://t.co/D7Llanh6C4 #arsenal #afc https://t.co/pH2wkqxd0o<br><b>Clean</b>: new vivianne miedema signs contract extension with arsenal,syntactic-english,2023-03-13 00:00:24,London,New: Vivianne Miedema signs contract extension with Arsenal https://t.co/D7Llanh6C4 #arsenal #afc https://t.co/pH2wkqxd0o<br>,new vivianne miedema signs contract extension with arsenal,en,en,en,en
75,<b>Raw:</b> @jethromike007 Kizz daniel is in davido upcoming album<br><b>Clean</b>: kizz daniel is in davido upcoming album,syntactic-english,2023-03-13 00:00:42,London,@jethromike007 Kizz daniel is in davido upcoming album<br>,kizz daniel is in davido upcoming album,en,en,hr,it
76,"<b>Raw:</b> @_minij2180 Yes, itna confidence hai mujhe, I know it's hard to believe, yaar<br><b>Clean</b>: yes itna confidence hai mujhe i know its hard to believe yaar",code-switched,2023-03-13 00:01:07,London,"@_minij2180 Yes, itna confidence hai mujhe, I know it's hard to believe, yaar<br>",yes itna confidence hai mujhe i know its hard to believe yaar,en,en,en,en
77,"<b>Raw:</b> You’re being v dishonest, Baddiel, and so are the incredibly bad faith idiots RTing you, incl Gatestone Danny Fink and racist phone hacker Lee Harpin. The ppl who lap up your unresearched, anon Twitter-sourced claims hv the worst, nastiest politics - you shd wonder why that is https://t.co/pignVORgBc<br><b>Clean</b>: youre being v dishonest baddiel and so are the incredibly bad faith idiots rting you incl gatestone danny fink and racist phone hacker lee harpin the ppl who lap up your unresearched anon twitter sourced claims hv the worst nastiest politics you shd wonder why that is",informal-english,2023-03-13 00:01:12,London,"You’re being v dishonest, Baddiel, and so are the incredibly bad faith idiots RTing you, incl Gatestone Danny Fink and racist phone hacker Lee Harpin. The ppl who lap up your unresearched, anon Twitter-sourced claims hv the worst, nastiest politics - you shd wonder why that is https://t.co/pignVORgBc<br>",youre being v dishonest baddiel and so are the incredibly bad faith idiots rting you incl gatestone danny fink and racist phone hacker lee harpin the ppl who lap up your unresearched anon twitter sourced claims hv the worst nastiest politics you shd wonder why that is,en,en,en,en
78,<b>Raw:</b> Mbappe is a baller but wetin be his problem<br><b>Clean</b>: mbappe is a baller but wetin be his problem,informal-english,2023-03-13 00:01:31,London,Mbappe is a baller but wetin be his problem<br>,mbappe is a baller but wetin be his problem,en,en,en,en
79,<b>Raw:</b> Mik will never have that kind of juice hermano https://t.co/0nnzRxiXxe<br><b>Clean</b>: mik will never have that kind of juice hermano,non-syntactic-english,2023-03-13 00:01:46,London,Mik will never have that kind of juice hermano https://t.co/0nnzRxiXxe<br>,mik will never have that kind of juice hermano,en,en,en,en
80,"<b>Raw:</b> 🗣️ ""He rocks cowboy boots and these open shirt tings"" 

Adebayo Akinfenwa has got nothing but love for Wycombe Wanderers manager Gareth Ainsworth 🤠🤣 https://t.co/REAWgCt1QZ<br><b>Clean</b>: he rocks cowboy boots and these open shirt tings adebayo akinfenwa has got nothing but love for wycombe wanderers manager gareth ainsworth",non-syntactic-english,2023-03-13 00:01:53,London,"🗣️ ""He rocks cowboy boots and these open shirt tings"" 

Adebayo Akinfenwa has got nothing but love for Wycombe Wanderers manager Gareth Ainsworth 🤠🤣 https://t.co/REAWgCt1QZ<br>",he rocks cowboy boots and these open shirt tings adebayo akinfenwa has got nothing but love for wycombe wanderers manager gareth ainsworth,en,en,en,en
81,<b>Raw:</b> Where to buy ageLOC Galvanic PowerMask in London? https://t.co/dX9qntU5cm<br><b>Clean</b>: where to buy ageloc galvanic powermask in london,non-syntactic-english,2023-03-13 00:01:57,London,Where to buy ageLOC Galvanic PowerMask in London? https://t.co/dX9qntU5cm<br>,where to buy ageloc galvanic powermask in london,en,en,en,en
82,"<b>Raw:</b> @redwolfdotin your t-shirts are sooo good bro! ❤️
Highly recommend! 🔥<br><b>Clean</b>: your t shirts are sooo good bro highly recommend",informal-english,2023-03-13 00:02:01,London,"@redwolfdotin your t-shirts are sooo good bro! ❤️
Highly recommend! 🔥<br>",your t shirts are sooo good bro highly recommend,en,en,en,en
83,"<b>Raw:</b> Gary Neville sides with Everton ace Richarlison after angry message to Jamie Carragher... #EFC 
https://t.co/gi5F7AI31h<br><b>Clean</b>: gary neville sides with everton ace richarlison after angry message to jamie carragher",non-syntactic-english,2023-03-13 00:02:10,London,"Gary Neville sides with Everton ace Richarlison after angry message to Jamie Carragher... #EFC 
https://t.co/gi5F7AI31h<br>",gary neville sides with everton ace richarlison after angry message to jamie carragher,en,en,en,en
84,<b>Raw:</b> That 5’1 brudda has my TL looking CRAZYY 😅😂<br><b>Clean</b>: that 51 brudda has my tl looking crazyy,informal-english,2023-03-13 00:02:33,London,That 5’1 brudda has my TL looking CRAZYY 😅😂<br>,that 51 brudda has my tl looking crazyy,en,en,en,en
85,"<b>Raw:</b> The cast of Top Boy, Adwoa Aboah, Jasmine Jobson and Saffron Hocking play Knowing Me, Knowing You. https://t.co/qeVk0s1aVy<br><b>Clean</b>: the cast of top boy adwoa aboah jasmine jobson and saffron hocking play knowing me knowing you",non-syntactic-english,2023-03-13 00:02:39,London,"The cast of Top Boy, Adwoa Aboah, Jasmine Jobson and Saffron Hocking play Knowing Me, Knowing You. https://t.co/qeVk0s1aVy<br>",the cast of top boy adwoa aboah jasmine jobson and saffron hocking play knowing me knowing you,en,en,en,en
86,<b>Raw:</b> Coloreel receives financing from Nefco – Swedish innovation furthers circularity in the textile industry - https://t.co/IBESrzisIb<br><b>Clean</b>: coloreel receives financing from nefco swedish innovation furthers circularity in the textile industry,syntactic-english,2023-03-13 00:02:46,London,Coloreel receives financing from Nefco – Swedish innovation furthers circularity in the textile industry - https://t.co/IBESrzisIb<br>,coloreel receives financing from nefco swedish innovation furthers circularity in the textile industry,en,en,en,en
87,<b>Raw:</b> Virtues Of The Noble Quran (Mahasane Quran Kareen) https://t.co/ovbF7hZO1O<br><b>Clean</b>: virtues of the noble quran mahasane qurankareen,non-syntactic-english,2023-03-13 00:02:56,London,Virtues Of The Noble Quran (Mahasane Quran Kareen) https://t.co/ovbF7hZO1O<br>,virtues of the noble quran mahasane qurankareen,en,en,en,en
88,<b>Raw:</b> Voglio rivedere MoM ho bisogno di kin validation I'm seriously at my limit<br><b>Clean</b>: voglio rivedere mom ho bisogno di kin validation im seriously at my limit,code-switched,2023-03-13 00:03:00,London,Voglio rivedere MoM ho bisogno di kin validation I'm seriously at my limit<br>,voglio rivedere mom ho bisogno di kin validation im seriously at my limit,it,it,it,it
89,"<b>Raw:</b> #Braun iCheck 7 BPW4500WE Wrist Blood Pressure Monito

More Details Here: https://t.co/Q7XL6qO6Gt

#ArmMonitors #AT #Computer #Electric #SaverDeal #Sports https://t.co/BfvQDSXezV<br><b>Clean</b>: icheck 7 bpw4500we wrist blood pressure monito more details here",non-syntactic-english,2023-03-13 00:03:11,London,"#Braun iCheck 7 BPW4500WE Wrist Blood Pressure Monito

More Details Here: https://t.co/Q7XL6qO6Gt

#ArmMonitors #AT #Computer #Electric #SaverDeal #Sports https://t.co/BfvQDSXezV<br>",icheck 7 bpw4500we wrist blood pressure monito more details here,en,it,en,en
90,"<b>Raw:</b> I LOVE Johnny Depp’s lawyer, she’s flipping great #CamilleVasquez 👩🏻‍💼<br><b>Clean</b>: i love johnny depps lawyer shes flipping great",informal-english,2023-03-13 00:03:19,London,"I LOVE Johnny Depp’s lawyer, she’s flipping great #CamilleVasquez 👩🏻‍💼<br>",i love johnny depps lawyer shes flipping great,lb,en,en,en
91,<b>Raw:</b> @Sandhu94717 Waise main in general panjabiyan di gall kar reha si par thank you for reminding me. 😂<br><b>Clean</b>: waise main in general panjabiyan di gall kar reha si par thank you for reminding me,code-switched,2023-03-13 00:03:23,London,@Sandhu94717 Waise main in general panjabiyan di gall kar reha si par thank you for reminding me. 😂<br>,waise main in general panjabiyan di gall kar reha si par thank you for reminding me,id,id,id,id
92,"<b>Raw:</b> Il y a vraiment que ceux qui ne regardent pas les matchs du Real qui vont nous dire que Mendy est fort !
Mdrrrrrrrrrrrr c’est vraiment pas ça du tout ! En défense il est 0 en attaque il réussit 1 centre sur 5 mdr<br><b>Clean</b>: il y a vraiment que ceux qui ne regardent pas les matchs du real qui vont nous dire que mendy est fort mdrrrrrrrrrrrr cest vraiment pas ça du tout en défense il est 0 en attaque il réussit 1 centre sur 5 mdr",not-english,2023-03-13 00:03:26,London,"Il y a vraiment que ceux qui ne regardent pas les matchs du Real qui vont nous dire que Mendy est fort !
Mdrrrrrrrrrrrr c’est vraiment pas ça du tout ! En défense il est 0 en attaque il réussit 1 centre sur 5 mdr<br>",il y a vraiment que ceux qui ne regardent pas les matchs du real qui vont nous dire que mendy est fort mdrrrrrrrrrrrr cest vraiment pas ça du tout en défense il est 0 en attaque il réussit 1 centre sur 5 mdr,fr,fr,fr,fr
93,<b>Raw:</b> 🚨 Marquinhos est à Londres pour finaliser son transfert à Arsenal. [@charles_watts] https://t.co/wwWejR9Par<br><b>Clean</b>: marquinhos est à londres pour finaliser son transfert à arsenal,not-english,2023-03-13 00:03:33,London,🚨 Marquinhos est à Londres pour finaliser son transfert à Arsenal. [@charles_watts] https://t.co/wwWejR9Par<br>,marquinhos est à londres pour finaliser son transfert à arsenal,fr,fr,fr,fr
94,<b>Raw:</b> AWS Distro for OpenTelemetry is now generally available for metrics https://t.co/JNrdzG7SUr via @awscloud #AWS<br><b>Clean</b>: aws distro for opentelemetry is now generally available for metrics via,syntactic-english,2023-03-13 00:03:41,London,AWS Distro for OpenTelemetry is now generally available for metrics https://t.co/JNrdzG7SUr via @awscloud #AWS<br>,aws distro for opentelemetry is now generally available for metrics via,en,en,en,en
95,<b>Raw:</b> viv and stina next season were winning the league<br><b>Clean</b>: viv and stina next season were winning the league,syntactic-english,2023-03-13 00:04:37,London,viv and stina next season were winning the league<br>,viv and stina next season were winning the league,en,en,en,en
96,<b>Raw:</b> GOOD MORNING ONLY TO VIVIANNE ANNA MARGARETHA MARINA ASTRID MIEDEMA<br><b>Clean</b>: good morning only to vivianne anna margaretha marina astrid miedema,syntactic-english,2023-03-13 00:04:44,London,GOOD MORNING ONLY TO VIVIANNE ANNA MARGARETHA MARINA ASTRID MIEDEMA<br>,good morning only to vivianne anna margaretha marina astrid miedema,en,en,pt,en
97,"<b>Raw:</b> Wow thank you Rudi, proper chels forever https://t.co/MSeaEYu4ER<br><b>Clean</b>: wow thank you rudi proper chels forever",informal-english,2023-03-13 00:04:49,London,"Wow thank you Rudi, proper chels forever https://t.co/MSeaEYu4ER<br>",wow thank you rudi proper chels forever,en,en,en,en
98,<b>Raw:</b> M&amp;C Saatchi accepts £310m takeover by Next Fifteen https://t.co/5z0kNy4fVn<br><b>Clean</b>: mandc saatchi accepts 310m takeover by next fifteen,syntactic-english,2023-03-13 00:04:53,London,M&amp;C Saatchi accepts £310m takeover by Next Fifteen https://t.co/5z0kNy4fVn<br>,mandc saatchi accepts 310m takeover by next fifteen,en,en,en,en
99,"<b>Raw:</b> Fowosere | Latest Yoruba Movie 2019 Starring Jaye Kuti, Antar Laniyan, Regina Chukwu and other Stars #Fowosere is the latest Yoruba Movie that will entertain https://t.co/snRqMy4B5Z #antarlaniyan<br><b>Clean</b>: fowosere latest yoruba movie 2019 starring jaye kuti antar laniyan regina chukwu and other stars is the latest yoruba movie that will entertain",non-syntactic-english,2023-03-13 00:15:15,London,"Fowosere | Latest Yoruba Movie 2019 Starring Jaye Kuti, Antar Laniyan, Regina Chukwu and other Stars #Fowosere is the latest Yoruba Movie that will entertain https://t.co/snRqMy4B5Z #antarlaniyan<br>",fowosere latest yoruba movie 2019 starring jaye kuti antar laniyan regina chukwu and other stars is the latest yoruba movie that will entertain,en,en,en,en
100,"<b>Raw:</b> il pleut de plus en plus, j’ai ni manteau ni parapluie et je dois partir dans 10min: 🧍🏻‍♀️<br><b>Clean</b>: il pleut de plus en plus jai ni manteau ni parapluie et je dois partir dans 10min",incidental-english,2023-03-13 00:15:22,London,"il pleut de plus en plus, j’ai ni manteau ni parapluie et je dois partir dans 10min: 🧍🏻‍♀️<br>",il pleut de plus en plus jai ni manteau ni parapluie et je dois partir dans 10min,fr,fr,fr,fr
101,"<b>Raw:</b> @Itsxaanthony Jl'ai pas encore, me spoil pas le fuuuuun<br><b>Clean</b>: jlai pas encore me spoil pas le fuuuuun",incidental-english,2023-03-13 00:15:29,London,"@Itsxaanthony Jl'ai pas encore, me spoil pas le fuuuuun<br>",jlai pas encore me spoil pas le fuuuuun,fr,fr,fr,fr
102,"<b>Raw:</b> Pakistan Foreign Minister Bilawal Bhutto Zardari 3 visit in one week. US, China and 🇨🇭 Switzerland https://t.co/GfnCliCh7f<br><b>Clean</b>: pakistan foreign minister bilawal bhutto zardari 3 visit in one week us china and switzerland",non-syntactic-english,2023-03-13 00:15:49,London,"Pakistan Foreign Minister Bilawal Bhutto Zardari 3 visit in one week. US, China and 🇨🇭 Switzerland https://t.co/GfnCliCh7f<br>",pakistan foreign minister bilawal bhutto zardari 3 visit in one week us china and switzerland,en,en,en,en
103,<b>Raw:</b> @Nyamweyacollo Things are thick man..last week nilifanyia mathy shopping  ya 4k..na hizo vitu unabeba tu with  two normal  carrier bags..i felt like screaming  nikitoka kwa entrance  bana<br><b>Clean</b>: things are thick man last week nilifanyia mathy shopping ya 4k na hizo vitu unabeba tu with two normal carrier bags i felt like screaming nikitoka kwa entrance bana,code-switched,2023-03-13 00:15:56,London,@Nyamweyacollo Things are thick man..last week nilifanyia mathy shopping  ya 4k..na hizo vitu unabeba tu with  two normal  carrier bags..i felt like screaming  nikitoka kwa entrance  bana<br>,things are thick man last week nilifanyia mathy shopping ya 4k na hizo vitu unabeba tu with two normal carrier bags i felt like screaming nikitoka kwa entrance bana,en,en,en,en
104,<b>Raw:</b> @DailyMailUK They haven’t waded in- they’re signatories to the GFA!<br><b>Clean</b>: they havent waded in theyre signatories to the gfa,syntactic-english,2023-03-13 00:16:09,London,@DailyMailUK They haven’t waded in- they’re signatories to the GFA!<br>,they havent waded in theyre signatories to the gfa,en,en,en,en
105,"<b>Raw:</b> @iWorla @KS_Sedegah Herh Zah, you for respect me ooo😂😂😂😄<br><b>Clean</b>: herh zah you for respect me ooo",informal-english,2023-03-13 00:16:17,London,"@iWorla @KS_Sedegah Herh Zah, you for respect me ooo😂😂😂😄<br>",herh zah you for respect me ooo,ms,sl,en,en
106,<b>Raw:</b> after the fall via /r/Cyberpunk by u/ kapitankrunch #cyberpunk #cyberpunk2077 #gaming https://t.co/2N8AAiYbX7<br><b>Clean</b>: after the fall via rcyberpunk by u kapitankrunch,non-syntactic-english,2023-03-13 00:16:20,London,after the fall via /r/Cyberpunk by u/ kapitankrunch #cyberpunk #cyberpunk2077 #gaming https://t.co/2N8AAiYbX7<br>,after the fall via rcyberpunk by u kapitankrunch,en,en,en,en
107,<b>Raw:</b> @frederico_fera Claro se o Quinaz sair vai ser a proxima vitima ele e a Catarina<br><b>Clean</b>: claro se o quinaz sair vai ser a proxima vitima ele e a catarina,not-english,2023-03-13 00:16:28,London,@frederico_fera Claro se o Quinaz sair vai ser a proxima vitima ele e a Catarina<br>,claro se o quinaz sair vai ser a proxima vitima ele e a catarina,pt,pt,it,it
108,"<b>Raw:</b> Barcelona prefer a front-three next season of Ansu Fati, Robert Lewandowski and Raphinha.

➪ @mundodeportivo https://t.co/vvXwf4yeFy<br><b>Clean</b>: barcelona prefer a front three next season of ansu fati robert lewandowski and raphinha",non-syntactic-english,2023-03-13 00:16:35,London,"Barcelona prefer a front-three next season of Ansu Fati, Robert Lewandowski and Raphinha.

➪ @mundodeportivo https://t.co/vvXwf4yeFy<br>",barcelona prefer a front three next season of ansu fati robert lewandowski and raphinha,en,en,en,en
