,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
17,<b>Raw:</b> @BruceJojo use the same energy to talk abt ur fante chiefs. bcos of politics 3nti u ar peaching against Asantehene. Bt in ur own hometown poverty is crippling them<br><b>Clean</b>: use the same energy to talk abt ur fante chiefs bcos of politics 3nti u ar peaching against asantehene bt in ur own hometown poverty is crippling them,code-switched,2022-12-12 11:36:40,Accra,@BruceJojo use the same energy to talk abt ur fante chiefs. bcos of politics 3nti u ar peaching against Asantehene. Bt in ur own hometown poverty is crippling them<br>,use the same energy to talk abt ur fante chiefs bcos of politics 3nti u ar peaching against asantehene bt in ur own hometown poverty is crippling them,en,en,en,en
18,<b>Raw:</b> @BLAKK_SPYDA @liliesandsmiles Ohh yhhh...u ankasa u be good boy oo<br><b>Clean</b>: ohh yhhh u ankasa u be good boy oo,code-switched,2022-12-12 11:36:45,Accra,@BLAKK_SPYDA @liliesandsmiles Ohh yhhh...u ankasa u be good boy oo<br>,ohh yhhh u ankasa u be good boy oo,en,en,so,so
19,<b>Raw:</b> Ei Debbie dawg me. Like 54 years this. Hmm<br><b>Clean</b>: ei debbie dawg me like 54 years this hmm,code-switched,2022-12-12 11:37:04,Accra,Ei Debbie dawg me. Like 54 years this. Hmm<br>,ei debbie dawg me like 54 years this hmm,en,en,en,af
20,"<b>Raw:</b> @adjah_tetteh Thank you 😊
Aponkye nkrakra oohhh 🤣🤣
Make a take hold body 😂<br><b>Clean</b>: thank you aponkye nkrakra oohhh make a take hold body",code-switched,2022-12-12 11:37:09,Accra,"@adjah_tetteh Thank you 😊
Aponkye nkrakra oohhh 🤣🤣
Make a take hold body 😂<br>",thank you aponkye nkrakra oohhh make a take hold body,sw,en,id,sk
21,<b>Raw:</b> @PulseGhana Agya koo and son👐<br><b>Clean</b>: agya koo and son,code-switched,2022-12-12 11:37:14,Accra,@PulseGhana Agya koo and son👐<br>,agya koo and son,en,en,tl,tl
22,<b>Raw:</b> @BenopaOnyx1 Mateu Alemany bi football Albert Einstein....... the man get head Herh 😂<br><b>Clean</b>: mateu alemany bi football albert einstein the man get head herh,informal-english,2022-12-12 11:37:24,Accra,@BenopaOnyx1 Mateu Alemany bi football Albert Einstein....... the man get head Herh 😂<br>,mateu alemany bi football albert einstein the man get head herh,en,en,en,en
23,<b>Raw:</b> @ako_bae1 @epixodemusic U sure abt ur fact? Coz ihr say he go Ghanata ooo<br><b>Clean</b>: u sure abt ur fact coz ihr say he go ghanata ooo,informal-english,2022-12-12 11:37:32,Accra,@ako_bae1 @epixodemusic U sure abt ur fact? Coz ihr say he go Ghanata ooo<br>,u sure abt ur fact coz ihr say he go ghanata ooo,hr,hr,en,en
24,<b>Raw:</b> @Joshua_Ubeku @MagikalA Barce must take off 10 from fati ....clear<br><b>Clean</b>: barce must take off 10 from fati clear,informal-english,2022-12-12 11:37:43,Accra,@Joshua_Ubeku @MagikalA Barce must take off 10 from fati ....clear<br>,barce must take off 10 from fati clear,en,en,en,en
25,<b>Raw:</b> @kento_sekine Bon séjour à Togo!<br><b>Clean</b>: bon séjour à togo,not-english,2022-12-12 11:37:49,Accra,@kento_sekine Bon séjour à Togo!<br>,bon séjour à togo,fr,fr,fr,fr
26,<b>Raw:</b> @oduro_kweku Afrobeats it’s on Netflix 12 episodes very insightful<br><b>Clean</b>: afrobeats its on netflix 12 episodes very insightful,non-syntactic-english,2022-12-12 11:38:01,Accra,@oduro_kweku Afrobeats it’s on Netflix 12 episodes very insightful<br>,afrobeats its on netflix 12 episodes very insightful,en,en,en,en
27,<b>Raw:</b> #VGMA23 Dumbfounding performance by @samini_dagaati Akye...!<br><b>Clean</b>: dumbfounding performance by akye,non-syntactic-english,2022-12-12 11:38:21,Accra,#VGMA23 Dumbfounding performance by @samini_dagaati Akye...!<br>,dumbfounding performance by akye,en,en,en,en
28,<b>Raw:</b> Illuminati get benefits waa<br><b>Clean</b>: illuminati get benefits waa,code-switched,2022-12-12 11:38:26,Accra,Illuminati get benefits waa<br>,illuminati get benefits waa,en,en,nl,nl
29,<b>Raw:</b> @joshsbro It better than Kante<br><b>Clean</b>: it better than kante,non-syntactic-english,2022-12-12 11:38:36,Accra,@joshsbro It better than Kante<br>,it better than kante,en,en,en,no
30,<b>Raw:</b> @xChellz Witcho lil forehead protector 😊<br><b>Clean</b>: witcho lil forehead protector,informal-english,2022-12-12 11:38:41,Accra,@xChellz Witcho lil forehead protector 😊<br>,witcho lil forehead protector,sw,sw,en,en
31,"<b>Raw:</b> @SneakerNyame_ Yeah Eno b Sheldon
His head like deflated watermelon
He sanna block me too sake off isay Sarkodie dey rap pass manifest 
Gbemi<br><b>Clean</b>: yeah eno b sheldon his head like deflated watermelon he sanna block me too sake off isay sarkodie dey rap pass manifest gbemi",code-switched,2022-12-12 11:39:03,Accra,"@SneakerNyame_ Yeah Eno b Sheldon
His head like deflated watermelon
He sanna block me too sake off isay Sarkodie dey rap pass manifest 
Gbemi<br>",yeah eno b sheldon his head like deflated watermelon he sanna block me too sake off isay sarkodie dey rap pass manifest gbemi,en,en,en,en
32,<b>Raw:</b> @satyam1mishra Thanks for sharing Satyam🙏<br><b>Clean</b>: thanks for sharing satyam,syntactic-english,2022-12-12 11:39:16,Accra,@satyam1mishra Thanks for sharing Satyam🙏<br>,thanks for sharing satyam,en,en,en,en
33,<b>Raw:</b> @koboateng @unknown_eshun Drink water bro..... Chale do you do phone apps?<br><b>Clean</b>: drink water bro chale do you do phone apps,informal-english,2022-12-12 11:39:27,Accra,@koboateng @unknown_eshun Drink water bro..... Chale do you do phone apps?<br>,drink water bro chale do you do phone apps,en,pt,en,en
34,<b>Raw:</b> @Barbie_Dooo Bueii! Them overspeed o<br><b>Clean</b>: bueii them overspeed o,informal-english,2022-12-12 11:39:44,Accra,@Barbie_Dooo Bueii! Them overspeed o<br>,bueii them overspeed o,en,en,nl,en
35,"<b>Raw:</b> Candle wax? On top waiting?
🤣🤣🤣 

Steph ma pami nah 🤣
#AshewoSpace<br><b>Clean</b>: candle wax on top waiting steph ma pami nah",code-switched,2022-12-12 11:39:56,Accra,"Candle wax? On top waiting?
🤣🤣🤣 

Steph ma pami nah 🤣
#AshewoSpace<br>",candle wax on top waiting steph ma pami nah,qu,en,en,en
36,<b>Raw:</b> @NYboateng @mrpatriq @fosuaah_ wonni links to flagstaff? Wonny3 serious party member saaaa<br><b>Clean</b>: wonni links to flagstaff wonny3 serious party member saaaa,code-switched,2022-12-12 11:40:02,Accra,@NYboateng @mrpatriq @fosuaah_ wonni links to flagstaff? Wonny3 serious party member saaaa<br>,wonni links to flagstaff wonny3 serious party member saaaa,en,en,en,af
37,<b>Raw:</b> @SWISSPLUS Ei! Aa shock oo!<br><b>Clean</b>: ei aa shock oo,code-switched,2022-12-12 11:40:06,Accra,@SWISSPLUS Ei! Aa shock oo!<br>,ei aa shock oo,de,et,so,so
38,<b>Raw:</b> Did Ade beat Sheggz? #BBNaija<br><b>Clean</b>: did ade beat sheggz,syntactic-english,2022-12-12 11:40:14,Accra,Did Ade beat Sheggz? #BBNaija<br>,did ade beat sheggz,nl,nl,de,en
39,"<b>Raw:</b> Nooooooo, he lost it cuz of the okro! 😑 https://t.co/SWLqFT8hyO https://t.co/jley4i6d6t<br><b>Clean</b>: nooooooo he lost it cuz of the okro",informal-english,2022-12-12 11:40:20,Accra,"Nooooooo, he lost it cuz of the okro! 😑 https://t.co/SWLqFT8hyO https://t.co/jley4i6d6t<br>",nooooooo he lost it cuz of the okro,en,en,en,en
40,<b>Raw:</b> @gyaigyimii Down flat movement 😂😂(DFM)<br><b>Clean</b>: down flat movement dfm,non-syntactic-english,2022-12-12 11:40:29,Accra,@gyaigyimii Down flat movement 😂😂(DFM)<br>,down flat movement dfm,la,en,en,en
41,"<b>Raw:</b> @smartdapralem Lol nuumo you be stubborn 😅

I come house sef<br><b>Clean</b>: lol nuumo you be stubborn i come house sef",informal-english,2022-12-12 11:40:36,Accra,"@smartdapralem Lol nuumo you be stubborn 😅

I come house sef<br>",lol nuumo you be stubborn i come house sef,en,en,en,en
42,<b>Raw:</b> @Kwame_Tsuca_1 You then the nigga get issue anaa ? 🤣🤣<br><b>Clean</b>: you then the nigga get issue anaa,informal-english,2022-12-12 11:40:43,Accra,@Kwame_Tsuca_1 You then the nigga get issue anaa ? 🤣🤣<br>,you then the nigga get issue anaa,en,en,en,en
43,"<b>Raw:</b> Giddyfire, Amaka is waiting for you on Saturday🤣🤣🤣 the violent taketh it by force 😂#BBNajia<br><b>Clean</b>: giddyfire amaka is waiting for you on saturday the violent taketh it by force",non-syntactic-english,2022-12-12 11:41:23,Accra,"Giddyfire, Amaka is waiting for you on Saturday🤣🤣🤣 the violent taketh it by force 😂#BBNajia<br>",giddyfire amaka is waiting for you on saturday the violent taketh it by force,en,en,en,en
44,<b>Raw:</b> @_ChrissyA oh neighbor adey come 😅<br><b>Clean</b>: oh neighbor adey come,informal-english,2022-12-12 11:41:33,Accra,@_ChrissyA oh neighbor adey come 😅<br>,oh neighbor adey come,de,en,en,en
45,<b>Raw:</b> So apparently Afi POKUA [Vim Lady ] wanted to run E-Show on Okay FM but Kwame Nkrumah Tik3sea is sabotaging her ideas ; woah 💔<br><b>Clean</b>: so apparently afi pokua vim lady wanted to run e show on okay fm but kwame nkrumah tik3sea is sabotaging her ideas woah,code-switched,2022-12-12 11:41:53,Accra,So apparently Afi POKUA [Vim Lady ] wanted to run E-Show on Okay FM but Kwame Nkrumah Tik3sea is sabotaging her ideas ; woah 💔<br>,so apparently afi pokua vim lady wanted to run e show on okay fm but kwame nkrumah tik3sea is sabotaging her ideas woah,en,en,en,en
46,<b>Raw:</b> You Amaka today you don’t Diana likes Giddyfia 😓😓 #BBNaija<br><b>Clean</b>: you amaka today you dont diana likes giddyfia,non-syntactic-english,2022-12-12 11:42:05,Accra,You Amaka today you don’t Diana likes Giddyfia 😓😓 #BBNaija<br>,you amaka today you dont diana likes giddyfia,pl,fr,id,id
47,<b>Raw:</b> @KyeiBernardo @didipreko @AsanteKotoko_SC Mk he go sleep<br><b>Clean</b>: mk he go sleep,informal-english,2022-12-12 11:42:08,Accra,@KyeiBernardo @didipreko @AsanteKotoko_SC Mk he go sleep<br>,mk he go sleep,it,en,af,nl
48,"<b>Raw:</b> @iammokblaze @sarkodie Happy Glorious birthday,more grace<br><b>Clean</b>: happy glorious birthdaymore grace",non-syntactic-english,2022-12-12 11:42:17,Accra,"@iammokblaze @sarkodie Happy Glorious birthday,more grace<br>",happy glorious birthdaymore grace,af,en,en,en
49,"<b>Raw:</b> @MustafationAli @primevideosport @ManCity It’s at least 4 positions. Because RODRI, Bernardo Debryne Foden that’s 4<br><b>Clean</b>: its at least 4 positions because rodri bernardo debryne foden thats 4",non-syntactic-english,2022-12-12 11:42:50,Accra,"@MustafationAli @primevideosport @ManCity It’s at least 4 positions. Because RODRI, Bernardo Debryne Foden that’s 4<br>",its at least 4 positions because rodri bernardo debryne foden thats 4,en,en,en,en
50,<b>Raw:</b> Falz released an album?<br><b>Clean</b>: falz released an album,non-syntactic-english,2022-12-12 11:43:09,Accra,Falz released an album?<br>,falz released an album,en,en,en,en
51,<b>Raw:</b> @shattawalegh @Yumvita3 0204027773 I'm Burna Boy fan<br><b>Clean</b>: 0204027773 im burna boy fan,non-syntactic-english,2022-12-12 11:43:40,Accra,@shattawalegh @Yumvita3 0204027773 I'm Burna Boy fan<br>,0204027773 im burna boy fan,en,hr,en,en
52,<b>Raw:</b> Women in red &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;<br><b>Clean</b>: women in red gtgtgtgtgtgtgtgtgt,non-syntactic-english,2022-12-12 11:43:46,Accra,Women in red &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;<br>,women in red gtgtgtgtgtgtgtgtgt,en,en,da,af
53,<b>Raw:</b> @_Nhyira_ Herh soft life dey fit you Ankasa<br><b>Clean</b>: herh soft life dey fit you ankasa,code-switched,2022-12-12 11:44:12,Accra,@_Nhyira_ Herh soft life dey fit you Ankasa<br>,herh soft life dey fit you ankasa,en,en,en,en
54,<b>Raw:</b> @w_letters @iamopele Ebi fooling dem fool...no be poverty<br><b>Clean</b>: ebi fooling dem fool no be poverty,informal-english,2022-12-12 11:44:22,Accra,@w_letters @iamopele Ebi fooling dem fool...no be poverty<br>,ebi fooling dem fool no be poverty,de,en,en,en
55,<b>Raw:</b> @jbonzy Ebi Costa p3 actually did the job oo cos chaley<br><b>Clean</b>: ebi costa p3 actually did the job oo cos chaley,informal-english,2022-12-12 11:44:31,Accra,@jbonzy Ebi Costa p3 actually did the job oo cos chaley<br>,ebi costa p3 actually did the job oo cos chaley,en,en,en,en
56,"<b>Raw:</b> If Violence Was A Person Ebi Bongo, Eiii😂😂😂😂<br><b>Clean</b>: if violence was a person ebi bongo eiii",code-switched,2022-12-12 11:44:37,Accra,"If Violence Was A Person Ebi Bongo, Eiii😂😂😂😂<br>",if violence was a person ebi bongo eiii,de,en,en,en
57,"<b>Raw:</b> @shattawalegh Wale
Relax o bro<br><b>Clean</b>: wale relax o bro",informal-english,2022-12-12 11:44:45,Accra,"@shattawalegh Wale
Relax o bro<br>",wale relax o bro,en,it,en,so
58,<b>Raw:</b> My experience is Ashiaman and Bremen Kokoso #DNBP<br><b>Clean</b>: my experience is ashiaman and bremen kokoso,non-syntactic-english,2022-12-12 11:44:55,Accra,My experience is Ashiaman and Bremen Kokoso #DNBP<br>,my experience is ashiaman and bremen kokoso,en,en,en,en
59,<b>Raw:</b> @noah_diallo @shiftedwomb Dnt mind her....we wnt even say anithing to her...<br><b>Clean</b>: dnt mind her we wnt even say anithing to her,informal-english,2022-12-12 11:45:00,Accra,@noah_diallo @shiftedwomb Dnt mind her....we wnt even say anithing to her...<br>,dnt mind her we wnt even say anithing to her,en,en,en,en
60,<b>Raw:</b> Asey boys woy3 nniama wo Accra ha oo #DNBP<br><b>Clean</b>: asey boys woy3 nniama wo accra ha oo,incidental-english,2022-12-12 11:45:08,Accra,Asey boys woy3 nniama wo Accra ha oo #DNBP<br>,asey boys woy3 nniama wo accra ha oo,xh,xh,so,so
61,<b>Raw:</b> The math ain't mathing 😂😂<br><b>Clean</b>: the math aint mathing,informal-english,2022-12-12 11:45:24,Accra,The math ain't mathing 😂😂<br>,the math aint mathing,en,en,en,en
62,<b>Raw:</b> @_Abdul_Manan_ Make she see Shatta Michy for a remedy<br><b>Clean</b>: make she see shatta michy for a remedy,informal-english,2022-12-12 11:45:28,Accra,@_Abdul_Manan_ Make she see Shatta Michy for a remedy<br>,make she see shatta michy for a remedy,en,en,en,en
63,<b>Raw:</b> @iLatif_ How’s that your concern?<br><b>Clean</b>: hows that your concern,syntactic-english,2022-12-12 11:45:34,Accra,@iLatif_ How’s that your concern?<br>,hows that your concern,en,en,en,en
64,<b>Raw:</b> I’ve abstained long enough<br><b>Clean</b>: ive abstained long enough,syntactic-english,2022-12-12 11:45:39,Accra,I’ve abstained long enough<br>,ive abstained long enough,en,en,en,en
65,<b>Raw:</b> @Kristabel_yaa I just did &gt;&gt;&gt;&gt;<br><b>Clean</b>: i just did gtgtgtgt,informal-english,2022-12-12 11:45:46,Accra,@Kristabel_yaa I just did &gt;&gt;&gt;&gt;<br>,i just did gtgtgtgt,en,en,da,sv
66,"<b>Raw:</b> “If we don’t have Kwaku, Kwame is there” - Coach Samuel Boadu

#GPL<br><b>Clean</b>: if we dont have kwaku kwame is there coach samuel boadu",syntactic-english,2022-12-12 11:45:52,Accra,"“If we don’t have Kwaku, Kwame is there” - Coach Samuel Boadu

#GPL<br>",if we dont have kwaku kwame is there coach samuel boadu,en,en,en,en
67,<b>Raw:</b> Sheggz don miss road #BBNaija<br><b>Clean</b>: sheggz don miss road,informal-english,2022-12-12 11:45:58,Accra,Sheggz don miss road #BBNaija<br>,sheggz don miss road,sl,fr,hr,en
68,<b>Raw:</b> @BoyKelzz @sergio_de_ennin 😂😂🤲the guy fuckup wàaa<br><b>Clean</b>: the guy fuckup wàaa,code-switched,2022-12-12 11:46:07,Accra,@BoyKelzz @sergio_de_ennin 😂😂🤲the guy fuckup wàaa<br>,the guy fuckup wàaa,en,en,en,en
69,"<b>Raw:</b> Hear me out
Countre milk vanilla + hobnobs milk chocolate 😩😍💯<br><b>Clean</b>: hear me out countre milk vanilla hobnobs milk chocolate",informal-english,2022-12-12 11:46:13,Accra,"Hear me out
Countre milk vanilla + hobnobs milk chocolate 😩😍💯<br>",hear me out countre milk vanilla hobnobs milk chocolate,qu,en,en,en
70,<b>Raw:</b> @HonMills ah the way fante's dema eye open see what yu do give dem<br><b>Clean</b>: ah the way fantes dema eye open see what yu do give dem,code-switched,2022-12-12 11:46:20,Accra,@HonMills ah the way fante's dema eye open see what yu do give dem<br>,ah the way fantes dema eye open see what yu do give dem,en,en,en,en
71,<b>Raw:</b> @dfordamyy IKR. But my Ghanaian people keep saying Asake<br><b>Clean</b>: ikr but my ghanaian people keep saying asake,non-syntactic-english,2022-12-12 11:46:26,Accra,@dfordamyy IKR. But my Ghanaian people keep saying Asake<br>,ikr but my ghanaian people keep saying asake,en,ms,id,id
72,"<b>Raw:</b> WTF is that zhit you dropped bebe, that's not a song bebe. Its not even a vibe bebe... Back to the drawing board bebe.<br><b>Clean</b>: wtf is that zhit you dropped bebe thats not a song bebe its not even a vibe bebe back to the drawing board bebe",informal-english,2022-12-12 11:46:36,Accra,"WTF is that zhit you dropped bebe, that's not a song bebe. Its not even a vibe bebe... Back to the drawing board bebe.<br>",wtf is that zhit you dropped bebe thats not a song bebe its not even a vibe bebe back to the drawing board bebe,en,en,en,en
0,<b>Raw:</b> @AmeyawDebrah I'm not a guynian😜<br><b>Clean</b>: im not a guynian,informal-english,2022-12-12 11:48:42,Accra,@AmeyawDebrah I'm not a guynian😜<br>,im not a guynian,en,en,id,tl
1,<b>Raw:</b> Eih guys we have work tomorrow anaaa?<br><b>Clean</b>: eih guys we have work tomorrow anaaa,code-switched,2022-12-12 11:48:46,Accra,Eih guys we have work tomorrow anaaa?<br>,eih guys we have work tomorrow anaaa,en,en,en,en
2,<b>Raw:</b> @Kuame_Oliver @dede_girlxx Herh work and happiness paa oo 🤣🤣🤣 this one them catch me kraaa hands down 🤣🤣🥺 @dede_girlxx make we run away erh?? your pose saf dey kill me 🤣🤣🤣🤝🏽 @Kuame_Oliver u no try kraa 🤣🤣🤣<br><b>Clean</b>: herh work and happiness paa oo this one them catch me kraaa hands down make we run away erh your pose saf dey kill me u no try kraa,code-switched,2022-12-12 11:48:52,Accra,@Kuame_Oliver @dede_girlxx Herh work and happiness paa oo 🤣🤣🤣 this one them catch me kraaa hands down 🤣🤣🥺 @dede_girlxx make we run away erh?? your pose saf dey kill me 🤣🤣🤣🤝🏽 @Kuame_Oliver u no try kraa 🤣🤣🤣<br>,herh work and happiness paa oo this one them catch me kraaa hands down make we run away erh your pose saf dey kill me u no try kraa,la,en,en,en
3,"<b>Raw:</b> @KwakuAppiah83 Ar weak sef but everyday too boys dey marry, buh chaley dem say fear dem aaa just fear wai 🤨🤦‍♂️<br><b>Clean</b>: ar weak sef but everyday too boys dey marry buh chaley dem say fear dem aaa just fear wai",code-switched,2022-12-12 11:49:03,Accra,"@KwakuAppiah83 Ar weak sef but everyday too boys dey marry, buh chaley dem say fear dem aaa just fear wai 🤨🤦‍♂️<br>",ar weak sef but everyday too boys dey marry buh chaley dem say fear dem aaa just fear wai,lb,en,en,en
4,"<b>Raw:</b> Nkwan y3 barima, and the English is what?<br><b>Clean</b>: nkwan y3 barima and the english is what",code-switched,2022-12-12 11:49:10,Accra,"Nkwan y3 barima, and the English is what?<br>",nkwan y3 barima and the english is what,en,en,en,en
5,<b>Raw:</b> @IamKingPromise And Bryan the Mensah<br><b>Clean</b>: and bryan the mensah,non-syntactic-english,2022-12-12 11:49:26,Accra,@IamKingPromise And Bryan the Mensah<br>,and bryan the mensah,en,en,en,en
6,<b>Raw:</b> Allyson dancing behind Deji was so funny...<br><b>Clean</b>: allyson dancing behind deji was so funny,syntactic-english,2022-12-12 11:49:35,Accra,Allyson dancing behind Deji was so funny...<br>,allyson dancing behind deji was so funny,en,en,en,en
7,<b>Raw:</b> Adekunle smiling face tho  #BBNaija<br><b>Clean</b>: adekunle smiling face tho,informal-english,2022-12-12 11:49:43,Accra,Adekunle smiling face tho  #BBNaija<br>,adekunle smiling face tho,en,en,en,en
8,<b>Raw:</b> Stonebwoy is my favourite #TalkYourTalk<br><b>Clean</b>: stonebwoy is my favourite,syntactic-english,2022-12-12 11:49:54,Accra,Stonebwoy is my favourite #TalkYourTalk<br>,stonebwoy is my favourite,en,en,en,en
9,<b>Raw:</b> @OkwasiaBiNti Stonebwoy be your father??<br><b>Clean</b>: stonebwoy be your father,informal-english,2022-12-12 11:50:00,Accra,@OkwasiaBiNti Stonebwoy be your father??<br>,stonebwoy be your father,en,en,en,en
10,<b>Raw:</b> Ronaldo is the GOAT 🐐 #TalkYourTalk<br><b>Clean</b>: ronaldo is the goat,non-syntactic-english,2022-12-12 11:50:09,Accra,Ronaldo is the GOAT 🐐 #TalkYourTalk<br>,ronaldo is the goat,en,en,en,en
11,<b>Raw:</b> @Lester_O3 Link me some erh<br><b>Clean</b>: link me some erh,code-switched,2022-12-12 11:50:12,Accra,@Lester_O3 Link me some erh<br>,link me some erh,no,no,da,da
12,<b>Raw:</b> Eeeeeeiiii nti we exist the group stage 😭😭😭😭😭😭😭😭<br><b>Clean</b>: eeeeeeiiii nti we exist the group stage,code-switched,2022-12-12 11:50:17,Accra,Eeeeeeiiii nti we exist the group stage 😭😭😭😭😭😭😭😭<br>,eeeeeeiiii nti we exist the group stage,lo,en,en,nl
13,<b>Raw:</b> @gidquarshie @Komave @JacobLaryea4 @QwameEriq @Prince_kobby94 But Esafeed then Richmond boys we fool ooh. Ei<br><b>Clean</b>: but esafeed then richmond boys we fool ooh ei,informal-english,2022-12-12 11:50:27,Accra,@gidquarshie @Komave @JacobLaryea4 @QwameEriq @Prince_kobby94 But Esafeed then Richmond boys we fool ooh. Ei<br>,but esafeed then richmond boys we fool ooh ei,en,en,en,en
14,"<b>Raw:</b> Chale them air me o Ei, make I delete 🤣🤣😭🤣🤣<br><b>Clean</b>: chale them air me o ei make i delete",code-switched,2022-12-12 11:50:32,Accra,"Chale them air me o Ei, make I delete 🤣🤣😭🤣🤣<br>",chale them air me o ei make i delete,la,it,en,no
15,"<b>Raw:</b> Shatta wale never fail his fans ... No matta what kraaa 
God bless you moooooore 
#GOGALBUM https://t.co/54n1LfsqAu<br><b>Clean</b>: shatta wale never fail his fans no matta what kraaa god bless you moooooore",code-switched,2022-12-12 11:50:36,Accra,"Shatta wale never fail his fans ... No matta what kraaa 
God bless you moooooore 
#GOGALBUM https://t.co/54n1LfsqAu<br>",shatta wale never fail his fans no matta what kraaa god bless you moooooore,en,en,en,en
16,<b>Raw:</b> @_officialkwaku She says ebi kindness<br><b>Clean</b>: she says ebi kindness,informal-english,2022-12-12 11:52:32,Accra,@_officialkwaku She says ebi kindness<br>,she says ebi kindness,en,en,en,so
17,<b>Raw:</b> @ConnCFC All time chelsea player??<br><b>Clean</b>: all time chelsea player,non-syntactic-english,2022-12-12 11:52:44,Accra,@ConnCFC All time chelsea player??<br>,all time chelsea player,en,en,en,en
18,<b>Raw:</b> @suad_ar Siisss omg sammmeee! Even now I’ve been postponing going but I need to smh.<br><b>Clean</b>: siisss omg sammmeee even now ive been postponing going but i need to smh,informal-english,2022-12-12 11:52:50,Accra,@suad_ar Siisss omg sammmeee! Even now I’ve been postponing going but I need to smh.<br>,siisss omg sammmeee even now ive been postponing going but i need to smh,en,en,en,en
19,<b>Raw:</b> @Sugahunyicetea Don't ruin it sitso<br><b>Clean</b>: dont ruin it sitso,informal-english,2022-12-12 11:52:55,Accra,@Sugahunyicetea Don't ruin it sitso<br>,dont ruin it sitso,en,en,en,fr
20,<b>Raw:</b> Lmfaoo this Karmah guy dey finish me with ein relatables 🤣🤣🤣<br><b>Clean</b>: lmfaoo this karmah guy dey finish me with ein relatables,informal-english,2022-12-12 11:53:01,Accra,Lmfaoo this Karmah guy dey finish me with ein relatables 🤣🤣🤣<br>,lmfaoo this karmah guy dey finish me with ein relatables,en,en,en,en
21,<b>Raw:</b> @NanaKDuaAgyeman we dont care abt ur pain....go and show the stats to otumfor....<br><b>Clean</b>: we dont care abt ur pain go and show the stats to otumfor,informal-english,2022-12-12 11:53:15,Accra,@NanaKDuaAgyeman we dont care abt ur pain....go and show the stats to otumfor....<br>,we dont care abt ur pain go and show the stats to otumfor,en,en,en,en
22,<b>Raw:</b> @69Positionss @Serwaa_Amihere Oh but Pedri is the golden boy and Xavi is better the Tuchel…<br><b>Clean</b>: oh but pedri is the golden boy and xavi is better the tuchel,informal-english,2022-12-12 11:53:24,Accra,@69Positionss @Serwaa_Amihere Oh but Pedri is the golden boy and Xavi is better the Tuchel…<br>,oh but pedri is the golden boy and xavi is better the tuchel,en,en,en,en
23,<b>Raw:</b> @dkbghana Bossu bossu rest ! 23 to 27 years boys saff no dey get call up to national teams for the World Cup na 36 years old retired striker lmao. Ronaldo pree saff see how he dey bre den Gyan Abeg make he no worry ein body<br><b>Clean</b>: bossu bossu rest 23 to 27 years boys saff no dey get call up to national teams for the world cup na 36 years old retired striker lmao ronaldo pree saff see how he dey bre den gyan abeg make he no worry ein body,code-switched,2022-12-12 11:55:02,Accra,@dkbghana Bossu bossu rest ! 23 to 27 years boys saff no dey get call up to national teams for the World Cup na 36 years old retired striker lmao. Ronaldo pree saff see how he dey bre den Gyan Abeg make he no worry ein body<br>,bossu bossu rest 23 to 27 years boys saff no dey get call up to national teams for the world cup na 36 years old retired striker lmao ronaldo pree saff see how he dey bre den gyan abeg make he no worry ein body,en,en,en,en
24,<b>Raw:</b> @mawulidake Efo. Serious matter oo<br><b>Clean</b>: efo serious matter oo,informal-english,2022-12-12 11:55:07,Accra,@mawulidake Efo. Serious matter oo<br>,efo serious matter oo,ms,es,en,en
25,<b>Raw:</b> @Idol_Ayisha1 @WeGoTalkAm1 @jayreshh Hey I want randoms 😁<br><b>Clean</b>: hey i want randoms,informal-english,2022-12-12 11:55:15,Accra,@Idol_Ayisha1 @WeGoTalkAm1 @jayreshh Hey I want randoms 😁<br>,hey i want randoms,cy,en,en,en
26,<b>Raw:</b> @nunguamugeez @CyaptanTMT Even Araba Lawson isn't for Ofori Amponsah<br><b>Clean</b>: even araba lawson isnt for ofori amponsah,syntactic-english,2022-12-12 11:55:35,Accra,@nunguamugeez @CyaptanTMT Even Araba Lawson isn't for Ofori Amponsah<br>,even araba lawson isnt for ofori amponsah,ms,en,en,en
27,<b>Raw:</b> @Chaliescott10 @PAPPYKOJO aawwwww yu definitely suffering from mothers love.. what happend? dem drop u off da streets anaaah cus it seems u miss ur mother papapaaa<br><b>Clean</b>: aawwwww yu definitely suffering from mothers love what happend dem drop u off da streets anaaah cus it seems u miss ur mother papapaaa,code-switched,2022-12-12 11:55:49,Accra,@Chaliescott10 @PAPPYKOJO aawwwww yu definitely suffering from mothers love.. what happend? dem drop u off da streets anaaah cus it seems u miss ur mother papapaaa<br>,aawwwww yu definitely suffering from mothers love what happend dem drop u off da streets anaaah cus it seems u miss ur mother papapaaa,en,en,en,en
28,<b>Raw:</b> Martha and Larley hmmm<br><b>Clean</b>: martha and larley hmmm,informal-english,2022-12-12 11:55:53,Accra,Martha and Larley hmmm<br>,martha and larley hmmm,en,en,en,en
