,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
59,"<b>Raw:</b> @LanuzaKarl Yes, kaya po sinulong natin ang SK Reform Law para mas programahan ang mga activities ng mga SK. I believe may shift naman na from before but we  will look into it again pag nasa kongreso na.<br><b>Clean</b>: yes kaya po sinulong natin ang sk reform law para mas programahan ang mga activities ng mga sk i believe may shift naman na from before but we will look into it again pag nasa kongreso na",code-switched,2022-12-10 11:51:07,Manila,"@LanuzaKarl Yes, kaya po sinulong natin ang SK Reform Law para mas programahan ang mga activities ng mga SK. I believe may shift naman na from before but we  will look into it again pag nasa kongreso na.<br>",yes kaya po sinulong natin ang sk reform law para mas programahan ang mga activities ng mga sk i believe may shift naman na from before but we will look into it again pag nasa kongreso na,tl,tl,tl,tl
60,"<b>Raw:</b> Kasagsagan ng EJKS nabahala ako sa mga nangyayari, then i started looking at things from a different perspective na https://t.co/oFYYFyAina<br><b>Clean</b>: kasagsagan ng ejks nabahala ako sa mga nangyayari then i started looking at things from a different perspective na",code-switched,2022-12-10 11:51:30,Manila,"Kasagsagan ng EJKS nabahala ako sa mga nangyayari, then i started looking at things from a different perspective na https://t.co/oFYYFyAina<br>",kasagsagan ng ejks nabahala ako sa mga nangyayari then i started looking at things from a different perspective na,en,en,tl,tl
61,<b>Raw:</b> @yssev07 @AIguico @rpsyinthemaking Wag mong lahatin. Hindi ko yan matanggap. hahaha<br><b>Clean</b>: wag mong lahatin hindi ko yan matanggap hahaha,not-english,2022-12-10 11:51:36,Manila,@yssev07 @AIguico @rpsyinthemaking Wag mong lahatin. Hindi ko yan matanggap. hahaha<br>,wag mong lahatin hindi ko yan matanggap hahaha,id,id,tl,tl
62,<b>Raw:</b> Ang nice mo naman sa part na ganun unahin mo pa iba<br><b>Clean</b>: ang nice mo naman sa part na ganun unahin mo pa iba,incidental-english,2022-12-10 11:51:43,Manila,Ang nice mo naman sa part na ganun unahin mo pa iba<br>,ang nice mo naman sa part na ganun unahin mo pa iba,tl,tl,tl,tl
63,<b>Raw:</b> ang obvious mo naman gumawa ng fake account<br><b>Clean</b>: ang obvious mo naman gumawa ng fake account,code-switched,2022-12-10 11:51:46,Manila,ang obvious mo naman gumawa ng fake account<br>,ang obvious mo naman gumawa ng fake account,id,id,tl,tl
64,"<b>Raw:</b> What if by 2025, VP @lenirobredo, Sen @kikopangilinan @TeddyBaguilatJr @ChelDiokno @LukeEspirituPH @LeodyManggagawa @TrillanesSonny @SenLeiladeLima @ColmenaresPH and the rest of Tropang Angat would run as Senators?

May pag asa ulit siguro yung mga Pinoy for good governance.<br><b>Clean</b>: what if by 2025 vp sen and the rest of tropang angat would run as senators may pag asa ulit siguro yung mga pinoy for good governance",code-switched,2022-12-10 11:51:59,Manila,"What if by 2025, VP @lenirobredo, Sen @kikopangilinan @TeddyBaguilatJr @ChelDiokno @LukeEspirituPH @LeodyManggagawa @TrillanesSonny @SenLeiladeLima @ColmenaresPH and the rest of Tropang Angat would run as Senators?

May pag asa ulit siguro yung mga Pinoy for good governance.<br>",what if by 2025 vp sen and the rest of tropang angat would run as senators may pag asa ulit siguro yung mga pinoy for good governance,en,en,en,en
0,<b>Raw:</b> kaloka di pa naman ako regular may promotion na agad 🫣❤️<br><b>Clean</b>: kaloka di pa naman ako regular may promotion na agad,incidental-english,2022-12-10 11:52:58,Manila,kaloka di pa naman ako regular may promotion na agad 🫣❤️<br>,kaloka di pa naman ako regular may promotion na agad,id,id,tl,tl
1,"<b>Raw:</b> hanep tong nanay ko, since friday is wash day nga.. 

mama: nak ang pangit ng suot mo, dalaga ka pa ba? 

anong pangit dito? at saka what's wrong when I dressed like before? tao pa rin naman ako, nag level up lang, should I say 😒 tsss<br><b>Clean</b>: hanep tong nanay ko since friday is wash day nga mama nak ang pangit ng suot mo dalaga ka pa ba anong pangit dito at saka whats wrong when i dressed like before tao pa rin naman ako nag level up lang should i say tsss",code-switched,2022-12-10 11:53:10,Manila,"hanep tong nanay ko, since friday is wash day nga.. 

mama: nak ang pangit ng suot mo, dalaga ka pa ba? 

anong pangit dito? at saka what's wrong when I dressed like before? tao pa rin naman ako, nag level up lang, should I say 😒 tsss<br>",hanep tong nanay ko since friday is wash day nga mama nak ang pangit ng suot mo dalaga ka pa ba anong pangit dito at saka whats wrong when i dressed like before tao pa rin naman ako nag level up lang should i say tsss,tl,tl,tl,tl
2,<b>Raw:</b> @iskolyosis @iloveruffag Love talaga ko ni Lord 🫶🏻Ano muna ulet meaning NGA🤔 https://t.co/m7wWeczkL3<br><b>Clean</b>: love talaga ko ni lord ano muna ulet meaning nga,incidental-english,2022-12-10 11:53:23,Manila,@iskolyosis @iloveruffag Love talaga ko ni Lord 🫶🏻Ano muna ulet meaning NGA🤔 https://t.co/m7wWeczkL3<br>,love talaga ko ni lord ano muna ulet meaning nga,eo,tl,no,tl
3,"<b>Raw:</b> Ang aga at ang dami. 😅

Good morning tweeps! #VitaminCee<br><b>Clean</b>: ang aga at ang dami good morning tweeps",code-switched,2022-12-10 11:53:27,Manila,"Ang aga at ang dami. 😅

Good morning tweeps! #VitaminCee<br>",ang aga at ang dami good morning tweeps,tl,tl,tl,tl
4,<b>Raw:</b> ang kati na ng tattoo ko hindi na nakakatuwa 🥹<br><b>Clean</b>: ang kati na ng tattoo ko hindi na nakakatuwa,incidental-english,2022-12-10 11:53:32,Manila,ang kati na ng tattoo ko hindi na nakakatuwa 🥹<br>,ang kati na ng tattoo ko hindi na nakakatuwa,tl,tl,tl,tl
5,"<b>Raw:</b> Me: Before.... 

Now:

Mamatay din naman kayo https://t.co/kha2UrETy4<br><b>Clean</b>: me before now mamatay din naman kayo",incidental-english,2022-12-10 11:53:43,Manila,"Me: Before.... 

Now:

Mamatay din naman kayo https://t.co/kha2UrETy4<br>",me before now mamatay din naman kayo,ms,ms,tl,tl
6,"<b>Raw:</b> If wala naman, yung money mo nag ggrow lang dahil sa Investment. Pwede mong magamit for Education Funding, Capital for Business, Retirement, and pang bili ng assets.

Walang talo diba, may peace of mind ka pa dahil secure na ang future mo at ng family mo. 🤗💖

ctto of the photo<br><b>Clean</b>: if wala naman yung money mo nag ggrow lang dahil sa investment pwede mong magamit for education funding capital for business retirement and pang bili ng assets walang talo diba may peace of mind ka pa dahil secure na ang future mo at ng family mo ctto of the photo",incidental-english,2022-12-10 11:53:54,Manila,"If wala naman, yung money mo nag ggrow lang dahil sa Investment. Pwede mong magamit for Education Funding, Capital for Business, Retirement, and pang bili ng assets.

Walang talo diba, may peace of mind ka pa dahil secure na ang future mo at ng family mo. 🤗💖

ctto of the photo<br>",if wala naman yung money mo nag ggrow lang dahil sa investment pwede mong magamit for education funding capital for business retirement and pang bili ng assets walang talo diba may peace of mind ka pa dahil secure na ang future mo at ng family mo ctto of the photo,tl,tl,en,en
7,<b>Raw:</b> Saan kaya ulit kami sa December hahaha<br><b>Clean</b>: saan kaya ulit kami sa december hahaha,not-english,2022-12-10 11:54:07,Manila,Saan kaya ulit kami sa December hahaha<br>,saan kaya ulit kami sa december hahaha,tl,tl,id,id
8,<b>Raw:</b> @KianRoyPili @maynilad HAHAHA KAKA DELIVER LANG AH UHAW AGAD<br><b>Clean</b>: hahaha kaka deliver lang ah uhaw agad,not-english,2022-12-10 11:54:11,Manila,@KianRoyPili @maynilad HAHAHA KAKA DELIVER LANG AH UHAW AGAD<br>,hahaha kaka deliver lang ah uhaw agad,en,tl,tl,id
9,<b>Raw:</b> daming spoiler ep 5 pa lang ako hahah<br><b>Clean</b>: daming spoiler ep 5 pa lang ako hahah,incidental-english,2022-12-10 11:54:19,Manila,daming spoiler ep 5 pa lang ako hahah<br>,daming spoiler ep 5 pa lang ako hahah,tl,tl,tl,tl
10,<b>Raw:</b> @insPIERREation one game at a time. babalik din laro mo. hindi mo mamamalayan umaayos na ulit kilos mo.<br><b>Clean</b>: one game at a time babalik din laro mo hindi mo mamamalayan umaayos na ulit kilos mo,code-switched,2022-12-10 11:54:28,Manila,@insPIERREation one game at a time. babalik din laro mo. hindi mo mamamalayan umaayos na ulit kilos mo.<br>,one game at a time babalik din laro mo hindi mo mamamalayan umaayos na ulit kilos mo,tl,tl,tl,tl
11,<b>Raw:</b> Shuta nga oiliness of my face gahahahah<br><b>Clean</b>: shuta nga oiliness of my face gahahahah,code-switched,2022-12-10 11:54:34,Manila,Shuta nga oiliness of my face gahahahah<br>,shuta nga oiliness of my face gahahahah,en,en,en,en
12,<b>Raw:</b> @MundzRPG @NUWVTLB @biancajavate Nope. Anim na NUNS player ang nag commit next season.  Seasin 85 po sila<br><b>Clean</b>: nope anim na nuns player ang nag commit next season seasin 85 po sila,code-switched,2022-12-10 11:54:44,Manila,@MundzRPG @NUWVTLB @biancajavate Nope. Anim na NUNS player ang nag commit next season.  Seasin 85 po sila<br>,nope anim na nuns player ang nag commit next season seasin 85 po sila,tl,tl,en,tl
13,"<b>Raw:</b> Ang daming pink na balloons sa daang hari💗 
#KulayRosasAngBukas 
#800KMinusOne<br><b>Clean</b>: ang daming pink na balloons sa daang hari",code-switched,2022-12-10 11:54:56,Manila,"Ang daming pink na balloons sa daang hari💗 
#KulayRosasAngBukas 
#800KMinusOne<br>",ang daming pink na balloons sa daang hari,tl,tl,tl,tl
14,<b>Raw:</b> Lakas maka-clout chaser ng Interest Check ng Be The Sun Concert tickets. Ibenta mo kung ibebenta mo. Wag mong ipost kung hindi!!! Gigil mo ko! 😂<br><b>Clean</b>: lakas maka clout chaser ng interest check ng be the sun concert tickets ibenta mo kung ibebenta mo wag mong ipost kung hindi gigil mo ko,code-switched,2022-12-10 11:55:12,Manila,Lakas maka-clout chaser ng Interest Check ng Be The Sun Concert tickets. Ibenta mo kung ibebenta mo. Wag mong ipost kung hindi!!! Gigil mo ko! 😂<br>,lakas maka clout chaser ng interest check ng be the sun concert tickets ibenta mo kung ibebenta mo wag mong ipost kung hindi gigil mo ko,id,id,en,en
15,"<b>Raw:</b> Good morning! 🌞☕

Di lang para sa iniwan ng jowa ang brokenhearted ha. Kapag may nakasakit sayo, or down ka sa dami ng mga problema sa buhay, pray ka lang. Talk to God. 🙏

#Godfirstalways https://t.co/QAin1rKQm8<br><b>Clean</b>: good morning di lang para sa iniwan ng jowa ang brokenhearted ha kapag may nakasakit sayo or down ka sa dami ng mga problema sa buhay pray ka lang talk to god",code-switched,2022-12-10 11:55:23,Manila,"Good morning! 🌞☕

Di lang para sa iniwan ng jowa ang brokenhearted ha. Kapag may nakasakit sayo, or down ka sa dami ng mga problema sa buhay, pray ka lang. Talk to God. 🙏

#Godfirstalways https://t.co/QAin1rKQm8<br>",good morning di lang para sa iniwan ng jowa ang brokenhearted ha kapag may nakasakit sayo or down ka sa dami ng mga problema sa buhay pray ka lang talk to god,tl,tl,tl,tl
16,<b>Raw:</b> Happy 🙃 3rd year to us Dmci!!! Hopefully magbreak na tayo this year for good 🙂<br><b>Clean</b>: happy 3rd year to us dmci hopefully magbreak na tayo this year for good,code-switched,2022-12-10 11:55:30,Manila,Happy 🙃 3rd year to us Dmci!!! Hopefully magbreak na tayo this year for good 🙂<br>,happy 3rd year to us dmci hopefully magbreak na tayo this year for good,en,en,en,en
17,<b>Raw:</b> Good morning.. TGiF see u tom bebeko 😘❤️🦍<br><b>Clean</b>: good morning tgif see u tom bebeko,code-switched,2022-12-10 11:55:38,Manila,Good morning.. TGiF see u tom bebeko 😘❤️🦍<br>,good morning tgif see u tom bebeko,lb,nl,hr,af
18,"<b>Raw:</b> Tuwang tuwa si client sa akin at excited daw siya na mag personal lines ako para magamit ko skills ko sa ibang department 🥹 samantalang ako, feeling ko wala akong skills kung hindi chumismis. 🤣<br><b>Clean</b>: tuwang tuwa si client sa akin at excited daw siya na mag personal lines ako para magamit ko skills ko sa ibang department samantalang ako feeling ko wala akong skills kung hindi chumismis",incidental-english,2022-12-10 11:55:46,Manila,"Tuwang tuwa si client sa akin at excited daw siya na mag personal lines ako para magamit ko skills ko sa ibang department 🥹 samantalang ako, feeling ko wala akong skills kung hindi chumismis. 🤣<br>",tuwang tuwa si client sa akin at excited daw siya na mag personal lines ako para magamit ko skills ko sa ibang department samantalang ako feeling ko wala akong skills kung hindi chumismis,tl,tl,tl,tl
19,"<b>Raw:</b> @MonesReynold wow, wala bang closure na ganap? Like one last eme HAHAHAHAHAHAHA<br><b>Clean</b>: wow wala bang closure na ganap like one last eme hahahahahahaha",code-switched,2022-12-10 11:55:51,Manila,"@MonesReynold wow, wala bang closure na ganap? Like one last eme HAHAHAHAHAHAHA<br>",wow wala bang closure na ganap like one last eme hahahahahahaha,en,en,en,tl
20,"<b>Raw:</b> @jamesabelc Too many to mention lol 

Mapag observe lang naman ako. Lamoyan<br><b>Clean</b>: too many to mention lol mapag observe lang naman ako lamoyan",code-switched,2022-12-10 11:55:54,Manila,"@jamesabelc Too many to mention lol 

Mapag observe lang naman ako. Lamoyan<br>",too many to mention lol mapag observe lang naman ako lamoyan,id,en,tl,tl
21,<b>Raw:</b> Season ng 2 alice in the borderland tapos season 2 din nv all of us are dead? Ano ns netflix isa isa lang naman.<br><b>Clean</b>: season ng 2 alice in the borderland tapos season 2 din nv all of us are dead ano ns netflix isa isa lang naman,code-switched,2022-12-10 11:55:59,Manila,Season ng 2 alice in the borderland tapos season 2 din nv all of us are dead? Ano ns netflix isa isa lang naman.<br>,season ng 2 alice in the borderland tapos season 2 din nv all of us are dead ano ns netflix isa isa lang naman,en,en,en,en
22,<b>Raw:</b> Tuesday na. Another day para mag-amok kay gmm kung bakit wala pa rin sa Spotify ang Have I Found ni Sea HAHAHAHA<br><b>Clean</b>: tuesday na another day para mag amok kay gmm kung bakit wala pa rin sa spotify ang have i found ni sea hahahaha,incidental-english,2022-12-10 11:56:23,Manila,Tuesday na. Another day para mag-amok kay gmm kung bakit wala pa rin sa Spotify ang Have I Found ni Sea HAHAHAHA<br>,tuesday na another day para mag amok kay gmm kung bakit wala pa rin sa spotify ang have i found ni sea hahahaha,tl,tl,tl,tl
23,"<b>Raw:</b> mahal ka namin our TOTGA bise @lenirobredo , no regrets ! 💖🫶🏻👏🏻🥹 https://t.co/mOSUtOytgh<br><b>Clean</b>: mahal ka namin our totga bise no regrets",code-switched,2022-12-10 11:56:36,Manila,"mahal ka namin our TOTGA bise @lenirobredo , no regrets ! 💖🫶🏻👏🏻🥹 https://t.co/mOSUtOytgh<br>",mahal ka namin our totga bise no regrets,la,tl,sl,tl
24,"<b>Raw:</b> Petition to change Las Piñas to Las PINAS. I still need to search ""enye"" and copy ñ from Google. 😂 https://t.co/zcpOd8qrt4<br><b>Clean</b>: petition to change las piñas to las pinas i still need to search enye and copy ñ from google",non-syntactic-english,2022-12-10 11:57:05,Manila,"Petition to change Las Piñas to Las PINAS. I still need to search ""enye"" and copy ñ from Google. 😂 https://t.co/zcpOd8qrt4<br>",petition to change las piñas to las pinas i still need to search enye and copy ñ from google,en,en,en,en
25,"<b>Raw:</b> tas ang mahal ng grab 300+ , e kung magjejeep ako nasa 54php lang. prob lang e siguro traffic ngaun tas super init na. hahahahaha taena self, ang arte naten 😭<br><b>Clean</b>: tas ang mahal ng grab 300 e kung magjejeep ako nasa 54php lang prob lang e siguro traffic ngaun tas super init na hahahahaha taena self ang arte naten",incidental-english,2022-12-10 11:57:11,Manila,"tas ang mahal ng grab 300+ , e kung magjejeep ako nasa 54php lang. prob lang e siguro traffic ngaun tas super init na. hahahahaha taena self, ang arte naten 😭<br>",tas ang mahal ng grab 300 e kung magjejeep ako nasa 54php lang prob lang e siguro traffic ngaun tas super init na hahahahaha taena self ang arte naten,tl,tl,tl,tl
26,<b>Raw:</b> @vaughnic @bellemariano02 HAPPY BIRTHDAY BELLE I'M SO PROUD OF YOU dito lang kaming mga bubblies palagi para sayo ❤️ deserve mo lang ng blessings na natatanggap mo ngayon loveyou sana dika mag bago 😍<br><b>Clean</b>: happy birthday belle im so proud of you dito lang kaming mga bubblies palagi para sayo deserve mo lang ng blessings na natatanggap mo ngayon loveyou sana dika mag bago,code-switched,2022-12-10 11:57:18,Manila,@vaughnic @bellemariano02 HAPPY BIRTHDAY BELLE I'M SO PROUD OF YOU dito lang kaming mga bubblies palagi para sayo ❤️ deserve mo lang ng blessings na natatanggap mo ngayon loveyou sana dika mag bago 😍<br>,happy birthday belle im so proud of you dito lang kaming mga bubblies palagi para sayo deserve mo lang ng blessings na natatanggap mo ngayon loveyou sana dika mag bago,tl,tl,tl,tl
27,<b>Raw:</b> not at my 100% today pero sige laban<br><b>Clean</b>: not at my 100 today pero sige laban,code-switched,2022-12-10 11:57:26,Manila,not at my 100% today pero sige laban<br>,not at my 100 today pero sige laban,tl,tl,tl,tl
28,"<b>Raw:</b> Marcoleta withdraws. As a strategic vote, I am replacing him with Zubiri. We need to ensure that Hontiveros and Diokno will not win! https://t.co/NJkaFBveES<br><b>Clean</b>: marcoleta withdraws as a strategic vote i am replacing him with zubiri we need to ensure that hontiveros and diokno will not win",non-syntactic-english,2022-12-10 11:57:50,Manila,"Marcoleta withdraws. As a strategic vote, I am replacing him with Zubiri. We need to ensure that Hontiveros and Diokno will not win! https://t.co/NJkaFBveES<br>",marcoleta withdraws as a strategic vote i am replacing him with zubiri we need to ensure that hontiveros and diokno will not win,en,en,en,en
29,"<b>Raw:</b> Good morning Kweens except Daya Betty. 😒

#DragRace 

RuPaul’s Drag Race Season 14 Episode 12 Sneak | RuPaul’s Drag Race https://t.co/tlDepMzPfG via @YouTube<br><b>Clean</b>: good morning kweens except daya betty rupauls drag race season 14 episode 12 sneak rupauls drag race via",informal-english,2022-12-10 11:58:02,Manila,"Good morning Kweens except Daya Betty. 😒

#DragRace 

RuPaul’s Drag Race Season 14 Episode 12 Sneak | RuPaul’s Drag Race https://t.co/tlDepMzPfG via @YouTube<br>",good morning kweens except daya betty rupauls drag race season 14 episode 12 sneak rupauls drag race via,en,en,en,en
30,"<b>Raw:</b> Walang galawan pa din dito sa daan ko. At walking distance pa ito sa bahay ko.. 🥺

Wala naman ako choice.. Mag half day na lang talaga ako 😬 https://t.co/RHPp0MOu9m https://t.co/FAMa6gXLNp<br><b>Clean</b>: walang galawan pa din dito sa daan ko at walking distance pa ito sa bahay ko wala naman ako choice mag half day na lang talaga ako",code-switched,2022-12-10 11:58:07,Manila,"Walang galawan pa din dito sa daan ko. At walking distance pa ito sa bahay ko.. 🥺

Wala naman ako choice.. Mag half day na lang talaga ako 😬 https://t.co/RHPp0MOu9m https://t.co/FAMa6gXLNp<br>",walang galawan pa din dito sa daan ko at walking distance pa ito sa bahay ko wala naman ako choice mag half day na lang talaga ako,tl,tl,tl,tl
31,<b>Raw:</b> Kaya tuloy tuloy lang ang pagbebenta para may funds sa treatment. Buti cleared na rin ako to return to work.<br><b>Clean</b>: kaya tuloy tuloy lang ang pagbebenta para may funds sa treatment buti cleared na rin ako to return to work,incidental-english,2022-12-10 11:58:13,Manila,Kaya tuloy tuloy lang ang pagbebenta para may funds sa treatment. Buti cleared na rin ako to return to work.<br>,kaya tuloy tuloy lang ang pagbebenta para may funds sa treatment buti cleared na rin ako to return to work,tl,tl,tl,tl
32,<b>Raw:</b> Bat ba kase di pa ako gumagaling😭<br><b>Clean</b>: bat ba kase di pa ako gumagaling,not-english,2022-12-10 11:58:31,Manila,Bat ba kase di pa ako gumagaling😭<br>,bat ba kase di pa ako gumagaling,it,it,tl,tl
33,"<b>Raw:</b> Grabe yung violence ng games neto sa book, sana wag masyado i-tone down sa film 🙏🏻🙏🏻 pero I doubt kung magiging R-13 to. Pero sssooooo excited!! https://t.co/uWGFNHzETq<br><b>Clean</b>: grabe yung violence ng games neto sa book sana wag masyado i tone down sa film pero i doubt kung magiging r 13 to pero sssooooo excited",code-switched,2022-12-10 11:58:42,Manila,"Grabe yung violence ng games neto sa book, sana wag masyado i-tone down sa film 🙏🏻🙏🏻 pero I doubt kung magiging R-13 to. Pero sssooooo excited!! https://t.co/uWGFNHzETq<br>",grabe yung violence ng games neto sa book sana wag masyado i tone down sa film pero i doubt kung magiging r 13 to pero sssooooo excited,tl,tl,tl,tl
34,<b>Raw:</b> @KSPGIE @LeodyManggagawa @smninews Ni wala nga nagfofollow sa Twitter mo eh. 😂🤣😅<br><b>Clean</b>: ni wala nga nagfofollow sa twitter mo eh,not-english,2022-12-10 11:58:59,Manila,@KSPGIE @LeodyManggagawa @smninews Ni wala nga nagfofollow sa Twitter mo eh. 😂🤣😅<br>,ni wala nga nagfofollow sa twitter mo eh,tl,xh,tl,tl
35,<b>Raw:</b> iba talaga when impostor syndrome kicks in ano 😞 hayy. fck it. 🤷🏻‍♂️ https://t.co/JMWQ8yOX8J<br><b>Clean</b>: iba talaga when impostor syndrome kicks in ano hayy fck it,code-switched,2022-12-10 11:59:05,Manila,iba talaga when impostor syndrome kicks in ano 😞 hayy. fck it. 🤷🏻‍♂️ https://t.co/JMWQ8yOX8J<br>,iba talaga when impostor syndrome kicks in ano hayy fck it,la,en,en,en
36,<b>Raw:</b> parang gusto ko nalang tumira sa Mt. Province ☺️<br><b>Clean</b>: parang gusto ko nalang tumira sa mt province,not-english,2022-12-10 11:59:09,Manila,parang gusto ko nalang tumira sa Mt. Province ☺️<br>,parang gusto ko nalang tumira sa mt province,tl,tl,tl,tl
37,<b>Raw:</b> Pa-mine daw yung nakaputi ng sando. https://t.co/DWpHDm2ukO<br><b>Clean</b>: pa mine daw yung nakaputi ng sando,incidental-english,2022-12-10 11:59:15,Manila,Pa-mine daw yung nakaputi ng sando. https://t.co/DWpHDm2ukO<br>,pa mine daw yung nakaputi ng sando,tl,tl,tl,tl
38,<b>Raw:</b> gusto ata mag-artista ni @i/mee lol HAHAHAHAHAHA<br><b>Clean</b>: gusto ata mag artista ni mee lol hahahahahaha,not-english,2022-12-10 11:59:41,Manila,gusto ata mag-artista ni @i/mee lol HAHAHAHAHAHA<br>,gusto ata mag artista ni mee lol hahahahahaha,it,en,tl,so
39,<b>Raw:</b> Wala bang mag aabot ng envelope na may 500 jan? HAHAHAHAHA<br><b>Clean</b>: wala bang mag aabot ng envelope na may 500 jan hahahahaha,incidental-english,2022-12-10 11:59:53,Manila,Wala bang mag aabot ng envelope na may 500 jan? HAHAHAHAHA<br>,wala bang mag aabot ng envelope na may 500 jan hahahahaha,tl,nl,tl,tl
40,<b>Raw:</b> ako lang ba may pasok kahit holiday<br><b>Clean</b>: ako lang ba may pasok kahit holiday,incidental-english,2022-12-10 11:59:56,Manila,ako lang ba may pasok kahit holiday<br>,ako lang ba may pasok kahit holiday,tl,tl,tl,tl
41,"<b>Raw:</b> Stopped by 7-11 (the one located in Caltex NB along SLEX) on my way back to Makati. Wanted to get coffee (syempre Speak Cup na). Unfortunately, ubos na daw yung kay Leni (coffee cups; yung for slurpee/juices meron pa). Ilang araw na. Sad! https://t.co/dLMvAWQQUj<br><b>Clean</b>: stopped by 7 11 the one located in caltex nb along slex on my way back to makati wanted to get coffee syempre speak cup na unfortunately ubos na daw yung kay leni coffee cups yung for slurpeejuices meron pa ilang araw na sad",code-switched,2022-12-10 12:00:02,Manila,"Stopped by 7-11 (the one located in Caltex NB along SLEX) on my way back to Makati. Wanted to get coffee (syempre Speak Cup na). Unfortunately, ubos na daw yung kay Leni (coffee cups; yung for slurpee/juices meron pa). Ilang araw na. Sad! https://t.co/dLMvAWQQUj<br>",stopped by 7 11 the one located in caltex nb along slex on my way back to makati wanted to get coffee syempre speak cup na unfortunately ubos na daw yung kay leni coffee cups yung for slurpeejuices meron pa ilang araw na sad,en,en,en,en
42,<b>Raw:</b> Ang hopeless ng boyfriend ko buset hhahaha @Renuel20<br><b>Clean</b>: ang hopeless ng boyfriend ko buset hhahaha,code-switched,2022-12-10 12:00:10,Manila,Ang hopeless ng boyfriend ko buset hhahaha @Renuel20<br>,ang hopeless ng boyfriend ko buset hhahaha,en,en,tl,tl
43,<b>Raw:</b> i’m craving for an iced coffee sa sb jusko di na normal ako cravings gyud mahalon na atayyyy 😩<br><b>Clean</b>: im craving for an iced coffee sa sb jusko di na normal ako cravings gyud mahalon na atayyyy,code-switched,2022-12-10 12:00:17,Manila,i’m craving for an iced coffee sa sb jusko di na normal ako cravings gyud mahalon na atayyyy 😩<br>,im craving for an iced coffee sa sb jusko di na normal ako cravings gyud mahalon na atayyyy,en,en,en,en
44,<b>Raw:</b> ang ingay manood ng all of us are dead ni kuya ayaw mag earphone.<br><b>Clean</b>: ang ingay manood ng all of us are dead ni kuya ayaw mag earphone,incidental-english,2022-12-10 12:00:41,Manila,ang ingay manood ng all of us are dead ni kuya ayaw mag earphone.<br>,ang ingay manood ng all of us are dead ni kuya ayaw mag earphone,tl,tl,tl,tl
45,<b>Raw:</b> Rally is the key talaga eh. 🤭 Sayang https://t.co/G6Kpi7gZoQ<br><b>Clean</b>: rally is the key talaga eh sayang,code-switched,2022-12-10 12:00:53,Manila,Rally is the key talaga eh. 🤭 Sayang https://t.co/G6Kpi7gZoQ<br>,rally is the key talaga eh sayang,en,en,tl,tl
46,"<b>Raw:</b> nakakababa kayo ng ratings, di kayo marunong magbasa ng description. https://t.co/Osk74PUSyj<br><b>Clean</b>: nakakababa kayo ng ratings di kayo marunong magbasa ng description",incidental-english,2022-12-10 12:00:59,Manila,"nakakababa kayo ng ratings, di kayo marunong magbasa ng description. https://t.co/Osk74PUSyj<br>",nakakababa kayo ng ratings di kayo marunong magbasa ng description,tl,tl,tl,tl
47,"<b>Raw:</b> Risa Hontiveros should be the minority leader.

The true legitimate opposition Senator.

@risahontiveros tayo 💗🌷🇵🇭 https://t.co/MYuCks6AR8<br><b>Clean</b>: risa hontiveros should be the minority leader the true legitimate opposition senator tayo",non-syntactic-english,2022-12-10 12:01:08,Manila,"Risa Hontiveros should be the minority leader.

The true legitimate opposition Senator.

@risahontiveros tayo 💗🌷🇵🇭 https://t.co/MYuCks6AR8<br>",risa hontiveros should be the minority leader the true legitimate opposition senator tayo,en,en,en,en
48,"<b>Raw:</b> Feast day of St Bernard de Siena of Brgy Tinampo Ligao. 

Happy Fiesta mga ka-Barangay! 🥳🎉<br><b>Clean</b>: feast day of st bernard de siena of brgy tinampo ligao happy fiesta mga ka barangay",code-switched,2022-12-10 12:01:13,Manila,"Feast day of St Bernard de Siena of Brgy Tinampo Ligao. 

Happy Fiesta mga ka-Barangay! 🥳🎉<br>",feast day of st bernard de siena of brgy tinampo ligao happy fiesta mga ka barangay,en,en,tl,en
49,<b>Raw:</b> Sana may mag-aya maginom diyan! 🥲 Iyakan session na lang us!<br><b>Clean</b>: sana may mag aya maginom diyan iyakan session na lang us,incidental-english,2022-12-10 12:01:20,Manila,Sana may mag-aya maginom diyan! 🥲 Iyakan session na lang us!<br>,sana may mag aya maginom diyan iyakan session na lang us,ms,tl,tl,tl
50,<b>Raw:</b> baka pag may nag propose saken itanong ko pa san nabili ung ring bago mag yes 🥹 i will only accept Tiffany's<br><b>Clean</b>: baka pag may nag propose saken itanong ko pa san nabili ung ring bago mag yes i will only accept tiffanys,code-switched,2022-12-10 12:01:24,Manila,baka pag may nag propose saken itanong ko pa san nabili ung ring bago mag yes 🥹 i will only accept Tiffany's<br>,baka pag may nag propose saken itanong ko pa san nabili ung ring bago mag yes i will only accept tiffanys,tl,tl,tl,tl
51,"<b>Raw:</b> @bashgita Own it, niMarcos lang nila yung sign.<br><b>Clean</b>: own it nimarcos lang nila yung sign",code-switched,2022-12-10 12:01:38,Manila,"@bashgita Own it, niMarcos lang nila yung sign.<br>",own it nimarcos lang nila yung sign,tl,tl,tl,tl
